year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2015,12,11,77,3,3,18,87,4,3,6,109,115,30,1,0,8,49,2,0,1,59,60,45,2,3,7,31,2,3,5,40,45,0,0,0,2,2,0,0,0,4,4,2,0,0,1,5,0,0,0,6,6,313,4,17,40,278,Austin
2016,12,11,79,1,5,12,59,5,2,6,76,82,25,0,1,5,20,3,0,1,28,29,46,1,4,6,29,2,2,5,37,42,1,0,0,0,0,0,0,0,0,0,7,0,0,1,10,0,0,0,11,11,268,1,25,35,273,Austin
2017,12,11,76,5,2,12,69,7,3,7,88,95,26,0,0,5,39,1,1,0,45,45,48,5,2,6,24,4,2,7,34,41,0,0,0,0,1,1,0,0,2,2,2,0,0,1,5,1,0,0,7,7,268,3,17,36,274,Austin
2018,12,11,65,2,2,13,83,8,0,4,104,108,36,0,0,9,43,3,0,0,55,55,25,2,2,3,33,5,0,4,41,45,0,0,0,0,2,0,0,0,2,2,4,0,0,1,5,0,0,0,6,6,275,4,14,37,275,Austin
2019,12,11,73,2,5,14,76,5,4,7,95,102,21,1,1,5,44,4,1,2,53,55,42,0,3,9,28,1,3,3,38,41,1,1,0,0,1,0,0,1,1,2,9,0,1,0,3,0,0,1,3,4,265,4,15,38,276,Austin
2020,12,11,70,4,7,17,82,15,2,11,114,125,25,3,3,10,44,8,1,6,62,68,38,1,3,7,35,6,1,4,48,52,2,0,0,0,0,0,0,0,0,0,5,0,1,0,3,1,0,1,4,5,284,2,12,40,278,Austin
2021,12,11,45,2,10,10,63,18,4,12,91,103,15,0,4,5,27,7,2,4,39,43,27,2,5,4,34,10,2,7,48,55,0,0,0,0,0,1,0,0,1,1,3,0,1,1,2,0,0,1,3,4,235,1,14,34,272,Austin
2022,12,11,47,3,5,14,55,14,5,8,83,91,19,2,1,4,28,5,2,3,37,40,22,1,3,8,27,6,3,4,41,45,1,0,0,1,0,1,0,0,2,2,5,0,1,1,0,2,0,1,3,4,232,4,15,35,273,Austin
2023,12,11,65,1,4,4,59,17,3,5,80,85,18,1,3,1,31,8,2,4,40,44,39,0,1,3,23,8,1,1,34,35,3,0,0,0,0,1,0,0,1,1,5,0,0,0,5,0,0,0,5,5,241,6,17,36,274,Austin
2024,12,11,63,8,1,12,58,14,3,9,84,93,29,2,0,3,19,7,1,2,29,31,30,5,1,9,33,4,2,6,46,52,0,0,0,0,1,1,0,0,2,2,4,1,0,0,5,2,0,1,7,8,238,3,13,38,276,Austin
2012,1,12,77,3,1,16,84,5,0,4,105,109,33,3,0,10,45,2,0,3,57,60,33,0,1,3,31,3,0,1,37,38,0,0,0,0,0,0,0,0,0,0,11,0,0,3,8,0,0,0,11,11,295,1,28,-297,-59,Austin
2013,1,12,99,1,3,14,64,7,1,4,85,89,31,0,2,8,33,4,0,2,45,47,60,1,1,5,23,3,1,2,31,33,0,0,0,0,1,0,0,0,1,1,8,0,0,1,7,0,0,0,8,8,321,1,21,-295,-57,Austin
2014,1,12,85,2,4,14,74,3,0,6,91,97,26,1,2,10,35,1,0,3,46,49,48,1,2,4,35,1,0,3,40,43,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,1,0,0,5,5,289,2,19,-294,-56,Austin
2015,1,12,78,1,4,14,90,2,0,5,106,111,29,0,1,9,47,1,0,1,57,58,46,1,2,3,34,0,0,3,37,40,0,0,0,1,0,0,0,0,1,1,3,0,1,1,9,1,0,1,11,12,291,1,19,-293,-55,Austin
2016,1,12,87,4,4,12,61,2,3,8,75,83,34,1,3,7,25,1,2,4,33,37,50,2,1,4,26,1,1,3,31,34,0,0,0,0,1,0,0,0,1,1,3,1,0,1,9,0,0,1,10,11,276,2,22,-299,-61,Austin
2017,1,12,90,3,6,29,74,5,1,9,108,117,27,1,5,13,33,2,0,6,48,54,55,2,0,14,31,3,1,2,48,50,1,0,0,0,0,0,0,0,0,0,7,0,1,2,10,0,0,1,12,13,317,3,29,-297,-59,Austin
2018,1,12,66,0,2,14,65,4,6,2,83,85,29,0,1,8,36,0,4,1,44,45,29,0,1,6,26,4,1,1,36,37,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,1,0,3,3,258,0,19,-296,-58,Austin
2019,1,12,79,3,7,8,96,7,3,10,111,121,33,1,3,5,53,0,2,4,58,62,41,2,4,2,30,5,1,6,37,43,0,0,0,0,0,0,0,0,0,0,5,0,0,1,13,2,0,0,16,16,283,0,32,-295,-57,Austin
2020,1,12,62,1,2,8,59,3,5,3,70,73,22,0,1,4,22,1,0,1,27,28,35,1,0,4,31,2,4,1,37,38,0,0,0,0,0,0,0,0,0,0,5,0,1,0,6,0,1,1,6,7,214,0,23,-294,-56,Austin
2021,1,12,51,1,4,9,81,11,1,5,101,106,20,1,3,4,40,6,1,4,50,54,27,0,0,5,26,4,0,0,35,35,1,0,0,0,0,0,0,0,0,0,3,0,1,0,15,1,0,1,16,17,243,1,28,-299,-61,Austin
2022,1,12,44,4,3,13,54,11,3,7,78,85,14,2,2,6,24,3,1,4,33,37,27,2,1,7,29,7,1,3,43,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,2,2,209,0,13,-298,-60,Austin
2023,1,12,45,2,7,12,61,9,2,9,82,91,23,1,1,5,25,3,1,2,33,35,18,0,4,6,30,3,1,4,39,43,2,0,0,0,1,0,0,0,1,1,2,1,2,1,5,3,0,3,9,12,208,3,16,-297,-59,Austin
2024,1,12,44,3,5,12,48,22,4,8,82,90,17,1,1,4,22,13,0,2,39,41,27,2,4,8,23,9,2,6,40,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,3,3,234,1,7,-296,-58,Austin
2012,2,12,84,1,5,6,79,3,0,6,88,94,29,0,3,4,34,1,0,3,39,42,44,1,2,2,39,2,0,3,43,46,1,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,6,6,286,1,21,-266,-28,Austin
2013,2,12,85,2,3,32,53,5,0,5,90,95,31,1,1,21,29,3,0,2,53,55,43,0,1,8,18,2,0,1,28,29,1,0,0,2,0,0,0,0,2,2,10,1,1,1,6,0,0,2,7,9,296,4,26,-264,-26,Austin
2014,2,12,89,1,3,9,100,14,5,4,123,127,45,0,2,6,48,4,3,2,58,60,36,1,1,3,38,8,2,2,49,51,0,0,0,0,1,0,0,0,1,1,8,0,0,0,13,2,0,0,15,15,316,1,26,-263,-25,Austin
2015,2,12,66,3,5,21,80,7,0,8,108,116,31,2,1,13,46,3,0,3,62,65,28,1,2,7,27,2,0,3,36,39,0,0,0,0,1,0,0,0,1,1,7,0,2,1,6,2,0,2,9,11,309,2,22,-262,-24,Austin
2016,2,12,89,1,10,13,76,5,1,11,94,105,37,0,4,8,44,2,0,4,54,58,46,1,5,4,26,3,1,6,33,39,0,0,0,0,0,0,0,0,0,0,6,0,1,1,6,0,0,1,7,8,314,1,20,-268,-30,Austin
2017,2,12,77,2,6,11,76,10,3,8,97,105,37,1,2,3,38,5,1,3,46,49,34,1,4,5,32,5,2,5,42,47,2,0,0,0,1,0,0,0,1,1,4,0,0,3,5,0,0,0,8,8,270,3,18,-266,-28,Austin
2018,2,12,77,2,6,12,71,10,4,8,93,101,30,1,1,7,46,3,3,2,56,58,41,1,4,5,20,5,1,5,30,35,1,0,1,0,0,1,0,1,1,2,5,0,0,0,5,1,0,0,6,6,266,4,17,-265,-27,Austin
2019,2,12,66,3,1,19,71,7,0,4,97,101,26,2,0,11,33,6,0,2,50,52,37,1,1,7,29,0,0,2,36,38,0,0,0,0,0,0,0,0,0,0,3,0,0,1,9,1,0,0,11,11,248,0,18,-264,-26,Austin
2020,2,12,85,0,7,15,83,8,3,7,106,113,46,0,3,6,45,4,3,3,55,58,36,0,4,8,26,4,0,4,38,42,0,0,0,0,1,0,0,0,1,1,3,0,0,1,11,0,0,0,12,12,306,2,21,-263,-25,Austin
2021,2,12,47,1,8,13,75,21,1,9,109,118,18,1,2,5,41,14,1,3,60,63,24,0,4,7,24,6,0,4,37,41,0,0,0,1,1,1,0,0,3,3,5,0,2,0,9,0,0,2,9,11,244,3,20,-268,-30,Austin
2022,2,12,50,4,8,12,68,22,3,12,102,114,19,0,4,8,30,11,0,4,49,53,26,4,3,4,35,10,3,7,49,56,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,1,0,1,4,5,256,1,17,-267,-29,Austin
2023,2,12,51,2,7,7,44,14,6,9,65,74,19,0,2,3,20,9,1,2,32,34,28,2,4,4,23,5,4,6,32,38,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,1,1,2,216,2,10,-266,-28,Austin
2024,2,12,50,2,4,9,51,14,1,6,74,80,19,0,2,7,24,3,1,2,34,36,25,2,1,2,21,8,0,3,31,34,1,0,1,0,1,1,0,1,2,3,5,0,0,0,5,2,0,0,7,7,236,5,14,-265,-27,Austin
2012,3,12,97,5,0,22,138,8,1,5,168,173,48,1,0,16,84,4,0,1,104,105,41,4,0,5,48,4,1,4,57,61,0,0,0,1,0,0,0,0,1,1,8,0,0,0,6,0,0,0,6,6,389,1,16,-237,1,Austin
2013,3,12,85,1,4,19,90,10,0,5,119,124,39,0,2,12,50,6,0,2,68,70,37,1,2,5,33,2,0,3,40,43,0,0,0,0,0,0,0,0,0,0,9,0,0,2,7,2,0,0,11,11,326,3,22,-236,2,Austin
2014,3,12,107,2,5,11,105,7,1,7,123,130,60,0,3,7,49,0,1,3,56,59,39,2,2,4,48,6,0,4,58,62,1,0,0,0,1,0,0,0,1,1,7,0,0,0,7,1,0,0,8,8,344,4,25,-235,3,Austin
2015,3,12,78,3,5,8,55,4,2,8,67,75,32,1,2,5,34,2,1,3,41,44,41,2,3,3,16,2,1,5,21,26,0,0,0,0,1,0,0,0,1,1,5,0,0,0,4,0,0,0,4,4,290,3,16,-234,4,Austin
2016,3,12,85,3,8,10,64,9,4,11,83,94,32,1,4,8,35,7,2,5,50,55,48,2,4,2,25,1,2,6,28,34,0,0,0,0,0,1,0,0,1,1,5,0,0,0,4,0,0,0,4,4,281,1,11,-239,-1,Austin
2017,3,12,78,1,9,5,71,4,1,10,80,90,30,0,4,3,35,2,1,4,40,44,41,1,5,2,34,2,0,6,38,44,0,0,0,0,1,0,0,0,1,1,7,0,0,0,1,0,0,0,1,1,253,2,12,-238,0,Austin
2018,3,12,68,3,3,13,60,6,2,6,79,85,30,0,2,8,43,2,0,2,53,55,32,3,1,5,14,4,2,4,23,27,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,3,244,1,12,-237,1,Austin
2019,3,12,63,4,8,12,87,8,4,12,107,119,31,2,3,6,47,4,0,5,57,62,27,1,5,6,28,4,3,6,38,44,0,0,0,0,1,0,0,0,1,1,5,1,0,0,11,0,1,1,11,12,290,2,22,-236,2,Austin
2020,3,12,58,4,5,7,89,4,3,9,100,109,24,3,3,2,49,2,0,6,53,59,25,1,2,5,28,2,2,3,35,38,0,0,0,0,1,0,0,0,1,1,9,0,0,0,11,0,1,0,11,11,274,3,25,-234,4,Austin
2021,3,12,71,3,6,10,73,12,2,9,95,104,22,2,1,8,37,6,2,3,51,54,42,1,4,1,27,5,0,5,33,38,1,0,0,0,1,0,0,0,1,1,6,0,1,1,8,1,0,1,10,11,287,3,22,-240,-2,Austin
2022,3,12,54,1,6,11,54,13,5,7,78,85,15,0,5,3,21,6,2,5,30,35,34,0,1,8,30,6,3,1,44,45,1,0,0,0,1,0,0,0,1,1,4,1,0,0,2,1,0,1,3,4,228,3,12,-239,-1,Austin
2023,3,12,50,0,7,7,58,13,6,7,78,85,22,0,3,2,31,5,2,3,38,41,22,0,4,5,25,6,4,4,36,40,3,0,0,0,1,0,0,0,1,1,3,0,0,0,1,2,0,0,3,3,229,5,8,-238,0,Austin
2024,3,12,43,2,6,9,53,32,11,8,94,102,21,1,4,6,31,14,4,5,51,56,17,1,1,3,19,14,6,2,36,38,0,0,0,0,0,1,0,0,1,1,5,0,1,0,3,3,1,1,6,7,222,2,19,-236,2,Austin
2012,4,12,117,3,3,18,91,7,2,6,116,122,63,0,2,9,57,5,0,2,71,73,38,2,1,8,22,0,2,3,30,33,1,0,0,0,0,1,0,0,1,1,15,1,0,1,12,1,0,1,14,15,347,4,35,-206,32,Austin
2013,4,12,98,2,3,20,117,6,2,5,143,148,53,2,1,8,63,2,1,3,73,76,35,0,1,8,41,3,0,1,52,53,1,0,0,3,3,0,0,0,6,6,9,0,1,1,10,1,1,1,12,13,412,7,43,-205,33,Austin
2014,4,12,89,2,6,13,75,9,0,8,97,105,38,1,4,5,40,4,0,5,49,54,42,1,1,6,25,3,0,2,34,36,1,0,0,1,0,1,0,0,2,2,8,0,1,1,10,1,0,1,12,13,327,4,31,-204,34,Austin
2015,4,12,87,0,6,15,77,5,1,6,97,103,42,0,2,9,48,3,0,2,60,62,34,0,4,4,22,2,1,4,28,32,0,0,0,0,0,0,0,0,0,0,11,0,0,2,7,0,0,0,9,9,307,1,31,-203,35,Austin
2016,4,12,86,3,3,15,79,9,3,6,103,109,56,0,2,6,47,6,1,2,59,61,24,3,1,8,23,3,2,4,34,38,0,0,0,1,0,0,0,0,1,1,6,0,0,0,9,0,0,0,9,9,317,3,19,-208,30,Austin
2017,4,12,88,2,6,12,72,6,3,8,90,98,40,0,1,7,45,2,1,1,54,55,38,1,4,5,22,4,1,5,31,36,0,0,1,0,0,0,0,1,0,1,10,1,0,0,5,0,1,1,5,6,336,1,27,-207,31,Austin
2018,4,12,75,3,6,13,70,11,2,9,94,103,42,2,3,8,42,6,1,5,56,61,29,1,3,4,15,3,0,4,22,26,0,0,0,0,2,1,0,0,3,3,4,0,0,1,11,1,1,0,13,13,260,3,24,-206,32,Austin
2019,4,12,62,2,7,12,60,2,1,9,74,83,38,2,4,7,41,1,1,6,49,55,20,0,3,5,14,1,0,3,20,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,5,258,0,16,-205,33,Austin
2020,4,12,71,3,5,10,76,10,1,8,96,104,34,2,4,6,38,5,1,6,49,55,31,1,1,3,30,3,0,2,36,38,2,0,0,0,1,1,0,0,2,2,4,0,0,1,7,1,0,0,9,9,252,5,17,-203,35,Austin
2021,4,12,67,4,6,10,64,3,4,10,77,87,38,1,3,6,42,2,1,4,50,54,24,3,3,3,19,1,2,6,23,29,1,0,0,0,1,0,0,0,1,1,4,0,0,1,2,0,1,0,3,3,303,2,18,-209,29,Austin
2022,4,12,61,1,9,5,51,26,3,10,82,92,30,1,5,3,27,12,2,6,42,48,25,0,4,2,19,11,1,4,32,36,0,0,0,0,1,1,0,0,2,2,6,0,0,0,4,2,0,0,6,6,226,3,16,-208,30,Austin
2023,4,12,51,1,6,8,52,9,2,7,69,76,32,0,5,5,27,6,0,5,38,43,17,0,1,3,19,1,2,1,23,24,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6,2,0,1,8,9,219,2,18,-207,31,Austin
2024,4,12,50,1,3,18,76,12,2,4,106,110,18,1,2,10,50,7,1,3,67,70,30,0,1,6,23,3,1,1,32,33,0,0,0,0,0,1,0,0,1,1,2,0,0,2,3,1,0,0,6,6,252,2,13,-205,33,Austin
2012,5,12,103,4,3,23,98,6,0,7,127,134,50,1,0,17,58,4,0,1,79,80,42,2,2,6,30,1,0,4,37,41,0,0,0,0,0,0,0,0,0,0,11,1,1,0,10,1,0,2,11,13,366,2,38,-176,62,Austin
2013,5,12,91,1,10,11,96,0,0,11,107,118,48,0,3,8,56,0,0,3,64,67,29,1,6,1,29,0,0,7,30,37,1,0,0,0,0,0,0,0,0,0,13,0,1,2,11,0,0,1,13,14,355,2,37,-175,63,Austin
2014,5,12,70,2,4,22,97,6,0,6,125,131,42,2,1,18,73,6,0,3,97,100,20,0,3,4,19,0,0,3,23,26,0,0,0,0,1,0,0,0,1,1,8,0,0,0,4,0,0,0,4,4,324,2,19,-174,64,Austin
2015,5,12,88,2,2,8,91,4,2,4,103,107,47,1,0,6,52,4,2,1,62,63,31,1,2,1,28,0,0,3,29,32,1,0,0,0,0,0,0,0,0,0,9,0,0,1,11,0,0,0,12,12,292,1,21,-173,65,Austin
2016,5,12,92,3,3,19,73,8,2,6,100,106,52,0,3,9,47,3,0,3,59,62,31,2,0,8,21,3,2,2,32,34,0,0,0,2,0,0,0,0,2,2,9,1,0,0,5,2,0,1,7,8,308,2,30,-178,60,Austin
2017,5,12,82,0,5,6,60,6,1,5,72,77,40,0,2,5,31,1,1,2,37,39,33,0,3,1,18,4,0,3,23,26,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,1,0,0,12,12,295,1,28,-177,61,Austin
2018,5,12,75,2,7,14,54,2,2,9,70,79,24,0,3,9,36,2,1,3,47,50,44,2,3,4,16,0,1,5,20,25,1,0,0,0,1,0,0,0,1,1,6,0,1,1,1,0,0,1,2,3,251,3,19,-176,62,Austin
2019,5,12,83,3,6,17,93,10,2,9,120,129,31,2,3,8,58,1,0,5,67,72,44,0,2,9,26,7,2,2,42,44,1,0,0,0,1,0,0,0,1,1,7,1,1,0,8,2,0,2,10,12,295,3,22,-175,63,Austin
2020,5,12,73,4,5,11,58,6,3,9,75,84,46,3,2,7,47,3,0,5,57,62,18,1,3,4,10,3,2,4,17,21,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,1,1,257,3,11,-173,65,Austin
2021,5,12,48,2,6,17,51,11,5,8,79,87,27,1,3,8,34,8,3,4,50,54,15,1,1,7,14,3,2,2,24,26,0,0,0,1,0,0,0,0,1,1,6,0,2,1,3,0,0,2,4,6,233,2,21,-179,59,Austin
2022,5,12,50,3,3,11,65,13,4,6,89,95,25,1,1,6,37,7,1,2,50,52,16,2,2,5,24,4,3,4,33,37,1,0,0,0,0,0,0,0,0,0,8,0,0,0,4,2,0,0,6,6,239,1,23,-178,60,Austin
2023,5,12,62,1,7,11,61,19,5,8,91,99,30,0,3,6,33,12,3,3,51,54,23,1,4,5,24,4,1,5,33,38,0,0,0,0,1,1,0,0,2,2,9,0,0,0,3,2,1,0,5,5,257,3,24,-177,61,Austin
2024,5,12,56,4,8,16,58,28,9,12,102,114,33,3,4,7,25,15,2,7,47,54,18,1,3,8,30,11,7,4,49,53,0,0,1,0,1,0,0,1,1,2,5,0,0,1,2,2,0,0,5,5,270,4,15,-175,63,Austin
2012,6,12,67,4,5,14,83,6,2,9,103,112,37,1,1,12,63,2,1,2,77,79,21,2,3,1,12,3,1,5,16,21,0,0,0,0,0,0,0,0,0,0,9,1,1,1,8,1,0,2,10,12,322,2,30,-145,93,Austin
2013,6,12,106,0,5,9,88,6,5,5,103,108,69,0,3,7,67,5,4,3,79,82,26,0,2,1,8,0,0,2,9,11,0,0,0,1,0,1,1,0,2,2,11,0,0,0,13,0,0,0,13,13,329,5,36,-144,94,Austin
2014,6,12,73,1,4,13,95,4,1,5,112,117,45,0,2,7,63,1,1,2,71,73,22,1,2,6,21,2,0,3,29,32,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,1,0,0,12,12,296,1,23,-143,95,Austin
2015,6,12,101,1,4,5,94,3,2,5,102,107,48,0,4,4,57,2,1,4,63,67,39,1,0,1,24,1,1,1,26,27,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,13,13,343,0,38,-142,96,Austin
2016,6,12,81,2,13,22,71,3,2,15,96,111,42,0,8,11,48,2,0,8,61,69,26,1,5,7,18,1,2,6,26,32,0,0,0,0,0,0,0,0,0,0,13,1,0,4,5,0,0,1,9,10,275,0,28,-147,91,Austin
2017,6,12,96,3,4,12,62,7,1,7,81,88,57,2,2,8,43,2,0,4,53,57,28,1,1,3,14,2,1,2,19,21,1,0,0,0,0,1,0,0,1,1,10,0,1,1,5,2,0,1,8,9,287,2,25,-146,92,Austin
2018,6,12,103,1,2,12,70,3,0,3,85,88,61,1,1,5,50,1,0,2,56,58,30,0,0,6,13,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,12,0,1,1,7,2,0,1,10,11,284,0,32,-145,93,Austin
2019,6,12,67,1,2,4,63,7,2,3,74,77,38,0,1,3,47,3,1,1,53,54,17,1,1,1,7,2,1,2,10,12,1,0,0,0,0,0,0,0,0,0,11,0,0,0,9,2,0,0,11,11,245,3,33,-144,94,Austin
2020,6,12,53,3,7,17,57,9,0,10,83,93,26,1,2,9,41,3,0,3,53,56,21,2,5,6,13,5,0,7,24,31,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3,1,0,0,6,6,248,0,18,-142,96,Austin
2021,6,12,72,3,7,14,66,15,4,10,95,105,47,3,1,7,33,10,4,4,50,54,22,0,6,6,28,4,0,6,38,44,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,1,0,0,7,7,278,1,21,-148,90,Austin
2022,6,12,54,6,9,11,64,15,4,15,90,105,29,5,1,6,37,7,2,6,50,56,16,1,7,5,22,6,2,8,33,41,0,0,0,0,0,0,0,0,0,0,9,0,1,0,5,2,0,1,7,8,259,1,31,-147,91,Austin
2023,6,12,61,4,11,18,59,24,5,15,101,116,36,1,6,7,37,19,1,7,63,70,21,2,2,11,16,4,3,4,31,35,1,1,0,0,1,0,0,1,1,2,3,0,3,0,5,1,1,3,6,9,277,4,17,-146,92,Austin
2024,6,12,56,1,0,4,59,17,3,1,80,81,36,1,0,2,36,13,1,1,51,52,15,0,0,2,21,3,2,0,26,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,3,3,235,2,12,-144,94,Austin
2012,7,12,117,4,8,16,103,5,1,12,124,136,71,1,0,11,63,2,1,1,76,77,27,3,7,3,26,3,0,10,32,42,0,0,1,0,0,0,0,1,0,1,19,0,0,2,14,0,0,0,16,16,401,2,52,-115,123,Austin
2013,7,12,96,1,9,22,86,5,1,10,113,123,45,0,5,11,59,4,1,5,74,79,39,0,3,9,18,1,0,3,28,31,0,0,0,0,1,0,0,0,1,1,12,1,1,2,8,0,0,2,10,12,352,1,34,-114,124,Austin
2014,7,12,71,2,4,7,84,6,1,6,97,103,32,0,1,3,50,3,0,1,56,57,30,2,1,3,24,3,1,3,30,33,0,0,0,0,0,0,0,0,0,0,9,0,2,1,10,0,0,2,11,13,301,0,32,-113,125,Austin
2015,7,12,102,7,5,2,70,8,3,12,80,92,54,0,4,1,45,5,3,4,51,55,40,6,1,0,16,3,0,7,19,26,0,0,0,0,0,0,0,0,0,0,8,1,0,1,9,0,0,1,10,11,315,1,28,-112,126,Austin
2016,7,12,76,5,3,11,70,6,1,8,87,95,49,2,0,6,51,5,0,2,62,64,17,3,3,3,11,1,0,6,15,21,0,0,0,1,1,0,0,0,2,2,10,0,0,1,7,0,1,0,8,8,276,2,26,-117,121,Austin
2017,7,12,98,1,9,9,78,8,3,10,95,105,55,1,4,6,55,7,3,5,68,73,34,0,2,3,16,0,0,2,19,21,1,0,0,0,0,0,0,0,0,0,8,0,3,0,7,1,0,3,8,11,328,1,29,-116,122,Austin
2018,7,12,76,2,5,11,60,6,5,7,77,84,42,0,4,8,39,3,3,4,50,54,25,1,1,2,12,3,1,2,17,19,0,0,0,0,0,0,0,0,0,0,9,1,0,1,9,0,1,1,10,11,269,0,27,-115,123,Austin
2019,7,12,66,5,4,26,91,13,1,9,130,139,39,3,3,18,65,8,0,6,91,97,16,2,1,7,18,4,1,3,29,32,0,0,0,0,0,0,0,0,0,0,11,0,0,1,8,1,0,0,10,10,310,0,30,-114,124,Austin
2020,7,12,53,1,11,16,49,13,2,12,78,90,31,0,5,10,27,6,0,5,43,48,14,1,5,5,15,5,2,6,25,31,1,0,0,0,0,0,0,0,0,0,7,0,1,1,7,2,0,1,10,11,237,2,28,-112,126,Austin
2021,7,12,64,1,11,18,60,8,3,12,86,98,34,1,5,8,36,4,1,6,48,54,23,0,4,9,17,2,1,4,28,32,1,0,0,0,0,0,1,0,0,0,6,0,2,1,7,2,0,2,10,12,264,4,23,-118,120,Austin
2022,7,12,51,1,8,12,50,13,6,9,75,84,31,0,4,7,34,9,3,4,50,54,15,1,3,5,8,4,2,4,17,21,0,0,0,0,1,0,0,0,1,1,5,0,1,0,7,0,1,1,7,8,224,1,17,-117,121,Austin
2023,7,12,48,1,6,9,37,14,3,7,60,67,22,1,3,5,21,8,2,4,34,38,22,0,1,4,15,3,1,1,22,23,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,3,0,2,4,6,214,1,15,-116,122,Austin
2024,7,12,58,1,1,12,60,26,7,2,98,100,26,1,0,5,36,14,2,1,55,56,25,0,1,5,20,11,5,1,36,37,1,0,0,0,0,0,0,0,0,0,6,0,0,2,4,1,0,0,7,7,276,3,21,-114,124,Austin
2012,8,12,103,1,4,13,108,5,3,5,126,131,40,0,1,5,55,0,0,1,60,61,58,1,2,7,47,5,3,3,59,62,1,0,0,0,0,0,0,0,0,0,4,0,1,1,6,0,0,1,7,8,372,3,15,-84,154,Austin
2013,8,12,102,3,7,21,103,10,0,10,134,144,56,0,3,13,71,7,0,3,91,94,38,2,4,7,25,3,0,6,35,41,2,0,0,0,0,0,0,0,0,0,6,1,0,1,7,0,0,1,8,9,370,2,20,-83,155,Austin
2014,8,12,97,3,5,22,90,6,2,8,118,126,62,0,3,18,59,3,2,3,80,83,31,3,1,3,24,2,0,4,29,33,1,0,0,0,0,0,0,0,0,0,3,0,1,1,7,1,0,1,9,10,330,1,22,-82,156,Austin
2015,8,12,63,1,5,3,88,6,3,6,97,103,38,1,3,2,56,4,2,4,62,66,18,0,2,1,26,0,0,2,27,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,2,1,0,8,8,279,0,24,-81,157,Austin
2016,8,12,78,2,4,10,59,3,4,6,72,78,38,0,0,5,41,0,2,0,46,46,33,1,3,2,11,3,2,4,16,20,1,0,0,0,0,0,0,0,0,0,6,1,1,3,7,0,0,2,10,12,280,1,27,-86,152,Austin
2017,8,12,74,1,7,7,63,2,2,8,72,80,40,0,4,4,39,1,2,4,44,48,26,1,2,3,19,1,0,3,23,26,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,0,0,1,5,6,249,1,22,-85,153,Austin
2018,8,12,68,3,3,9,80,3,0,6,92,98,37,1,1,9,55,1,0,2,65,67,20,2,2,0,22,2,0,4,24,28,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,3,3,242,1,20,-84,154,Austin
2019,8,12,57,2,4,10,78,11,2,6,99,105,26,1,1,5,48,9,1,2,62,64,23,1,3,5,21,1,1,4,27,31,0,0,0,0,1,0,0,0,1,1,8,0,0,0,8,1,0,0,9,9,280,1,26,-83,155,Austin
