year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2017,10,28,87,3,5,7,71,7,0,8,85,93,29,2,3,4,35,1,0,5,40,45,52,0,1,2,31,6,0,1,39,40,0,0,0,1,0,0,0,0,1,1,6,1,1,0,5,0,0,2,5,7,270,1,19,-8,230,Austin
2018,10,28,57,4,4,8,90,6,1,8,104,112,28,0,2,3,41,3,1,2,47,49,24,3,2,3,37,3,0,5,43,48,0,1,0,0,1,0,0,1,1,2,5,0,0,2,11,0,0,0,13,13,245,2,21,-7,231,Austin
2019,10,28,79,2,6,21,80,4,2,8,105,113,36,0,1,9,43,1,2,1,53,54,36,2,5,8,33,3,0,7,44,51,0,0,0,2,0,0,0,0,2,2,7,0,0,2,4,0,0,0,6,6,284,2,22,-6,232,Austin
2020,10,28,59,5,4,16,84,8,0,9,108,117,35,1,1,10,45,4,0,2,59,61,22,4,2,6,32,4,0,6,42,48,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7,0,0,1,7,8,272,0,17,-4,234,Austin
2021,10,28,55,4,7,10,79,16,3,11,105,116,26,2,3,5,50,8,2,5,63,68,21,1,4,4,24,5,1,5,33,38,3,1,0,0,2,1,0,1,3,4,5,0,0,1,3,2,0,0,6,6,245,8,19,-10,228,Austin
2022,10,28,59,0,8,12,72,16,3,8,100,108,30,0,2,5,36,6,2,2,47,49,23,0,5,5,29,10,1,5,44,49,0,0,0,1,3,0,0,0,4,4,6,0,1,1,4,0,0,1,5,6,254,4,14,-9,229,Austin
2023,10,28,49,1,7,11,67,19,2,8,97,105,19,0,1,3,21,11,0,1,35,36,26,1,5,7,42,8,2,6,57,63,0,0,0,1,0,0,0,0,1,1,4,0,1,0,4,0,0,1,4,5,233,1,10,-8,230,Austin
2024,10,28,57,2,5,13,66,7,2,7,86,93,30,1,0,6,37,3,1,1,46,47,21,1,4,7,24,3,1,5,34,39,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5,1,0,1,6,7,241,0,21,-6,232,Austin
2012,11,28,65,1,3,23,106,1,1,4,130,134,24,1,2,9,43,0,1,3,52,55,35,0,1,9,52,0,0,1,61,62,1,0,0,2,0,0,0,0,2,2,5,0,0,3,11,1,0,0,15,15,303,4,25,24,262,Austin
2013,11,28,77,0,4,14,37,3,0,4,54,58,30,0,0,10,12,2,0,0,24,24,40,0,4,4,22,1,0,4,27,31,2,0,0,0,1,0,0,0,1,1,5,0,0,0,2,0,0,0,2,2,207,4,13,25,263,Austin
2014,11,28,78,2,6,6,65,8,1,8,79,87,30,2,4,3,37,3,1,6,43,49,45,0,2,1,23,5,0,2,29,31,0,0,0,1,1,0,0,0,2,2,3,0,0,1,4,0,0,0,5,5,264,3,15,26,264,Austin
2015,11,28,73,2,5,18,66,0,0,7,84,91,28,0,2,10,32,0,0,2,42,44,41,2,3,7,28,0,0,5,35,40,0,0,0,0,1,0,0,0,1,1,4,0,0,1,5,0,0,0,6,6,241,1,13,27,265,Austin
2016,11,28,80,2,5,18,93,8,2,7,119,126,31,1,3,5,48,1,1,4,54,58,39,1,2,12,37,6,1,3,55,58,2,0,0,0,0,0,0,0,0,0,8,0,0,1,8,1,0,0,10,10,302,3,22,22,260,Austin
2017,11,28,62,2,2,18,64,4,5,4,86,90,25,1,1,9,31,2,1,2,42,44,28,1,0,8,19,2,3,1,29,30,4,0,0,0,2,0,0,0,2,2,5,0,1,1,12,0,1,1,13,14,240,6,26,23,261,Austin
2018,11,28,65,1,5,14,71,12,2,6,97,103,23,0,4,7,34,8,2,4,49,53,34,1,1,4,36,3,0,2,43,45,1,0,0,2,0,0,0,0,2,2,7,0,0,1,1,1,0,0,3,3,284,4,21,24,262,Austin
2019,11,28,66,1,9,15,44,6,4,10,65,75,29,0,4,5,21,1,2,4,27,31,33,1,3,10,22,4,2,4,36,40,0,0,0,0,1,0,0,0,1,1,4,0,2,0,0,1,0,2,1,3,226,1,9,25,263,Austin
2020,11,28,70,2,5,18,59,7,7,7,84,91,28,0,1,9,28,4,3,1,41,42,31,2,4,9,29,2,4,6,40,46,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,0,3,3,233,1,18,27,265,Austin
2021,11,28,45,5,8,16,71,13,3,13,100,113,14,0,4,3,45,5,1,4,53,57,28,5,3,12,20,7,2,8,39,47,0,0,0,0,1,0,0,0,1,1,3,0,1,1,5,1,0,1,7,8,241,2,16,21,259,Austin
2022,11,28,56,2,7,20,43,8,4,9,71,80,19,2,4,5,22,2,2,6,29,35,33,0,3,15,15,5,2,3,35,38,1,0,0,0,0,1,0,0,1,1,3,0,0,0,6,0,0,0,6,6,230,2,12,22,260,Austin
2023,11,28,48,1,6,13,45,4,0,7,62,69,19,0,2,5,24,2,0,2,31,33,28,1,3,8,14,2,0,4,24,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,7,8,218,1,14,23,261,Austin
2024,11,28,62,3,4,10,32,9,0,7,51,58,28,3,3,8,14,6,0,6,28,34,27,0,1,1,16,3,0,1,20,21,0,0,0,0,1,0,0,0,1,1,7,0,0,1,1,0,0,0,2,2,185,2,11,25,263,Austin
2012,12,28,80,0,3,21,92,9,1,3,122,125,31,0,2,11,50,4,0,2,65,67,45,0,1,8,32,4,1,1,44,45,0,0,0,0,0,0,0,0,0,0,4,0,0,2,10,1,0,0,13,13,339,0,25,54,292,Austin
2013,12,28,90,3,7,13,84,6,3,10,103,113,30,1,2,6,38,2,2,3,46,49,54,1,5,6,35,3,1,6,44,50,0,0,0,0,0,0,0,0,0,0,6,1,0,1,11,1,0,1,13,14,305,1,30,55,293,Austin
2014,12,28,56,3,6,11,61,4,1,9,76,85,19,0,1,6,34,2,1,1,42,43,33,2,5,4,22,1,0,7,27,34,0,0,0,0,0,0,0,0,0,0,4,1,0,1,5,1,0,1,7,8,227,1,17,56,294,Austin
2015,12,28,65,2,6,19,70,1,4,8,90,98,21,0,5,8,34,0,0,5,42,47,38,2,0,6,27,1,4,2,34,36,0,0,0,0,0,0,0,0,0,0,6,0,1,5,9,0,0,1,14,15,281,0,32,57,295,Austin
2016,12,28,83,7,6,20,84,5,6,13,109,122,29,1,1,11,46,2,3,2,59,61,48,6,4,8,31,2,3,10,41,51,1,0,0,0,1,0,0,0,1,1,5,0,1,1,6,1,0,1,8,9,304,3,21,52,290,Austin
2017,12,28,66,7,11,8,63,2,3,18,73,91,23,2,6,3,34,0,1,8,37,45,32,4,5,3,25,1,2,9,29,38,0,0,0,0,0,1,0,0,1,1,11,1,0,2,4,0,0,1,6,7,255,1,22,53,291,Austin
2018,12,28,71,2,2,12,81,6,2,4,99,103,26,1,0,5,33,3,1,1,41,42,38,1,2,6,39,3,0,3,48,51,1,0,0,0,1,0,1,0,1,1,6,0,0,1,8,0,0,0,9,9,265,3,29,54,292,Austin
2019,12,28,74,2,2,9,70,8,5,4,87,91,25,1,0,3,34,3,2,1,40,41,44,0,2,5,29,5,3,2,39,41,0,1,0,0,0,0,0,1,0,1,5,0,0,1,7,0,0,0,8,8,281,3,20,55,293,Austin
2020,12,28,66,6,3,6,83,20,2,9,109,118,25,1,2,3,42,8,0,3,53,56,38,4,1,2,35,10,1,5,47,52,0,0,0,0,0,0,0,0,0,0,3,1,0,1,6,2,1,1,9,10,274,1,21,57,295,Austin
2021,12,28,47,3,4,22,51,17,5,7,90,97,20,2,0,11,26,8,0,2,45,47,24,1,3,10,20,8,5,4,38,42,0,0,0,0,0,1,0,0,1,1,3,0,1,1,5,0,0,1,6,7,231,1,14,51,289,Austin
2022,12,28,56,6,8,9,55,20,1,14,84,98,23,5,4,5,19,4,0,9,28,37,23,1,3,3,32,13,1,4,48,52,0,0,0,0,1,1,0,0,2,2,10,0,1,1,3,2,0,1,6,7,234,2,24,52,290,Austin
2023,12,28,52,2,3,11,55,23,2,5,89,94,16,2,2,6,29,8,1,4,43,47,33,0,1,5,23,12,0,1,40,41,1,0,0,0,0,2,0,0,2,2,2,0,0,0,3,1,1,0,4,4,233,3,17,53,291,Austin
2024,12,28,59,3,4,12,50,9,3,7,71,78,22,1,0,3,21,1,0,1,25,26,29,1,4,9,21,7,3,5,37,42,0,0,0,0,0,0,0,0,0,0,8,1,0,0,8,1,0,1,9,10,218,1,22,55,293,Austin
2012,1,29,82,5,10,16,90,8,2,15,114,129,30,2,3,5,38,2,1,5,45,50,42,3,7,8,45,5,1,10,58,68,1,0,0,2,0,0,0,0,2,2,9,0,0,1,7,1,0,0,9,9,336,5,27,-280,-42,Austin
2013,1,29,90,0,5,20,109,10,1,5,139,144,42,0,3,13,50,6,1,3,69,72,43,0,1,5,47,2,0,1,54,55,0,0,0,1,1,0,0,0,2,2,5,0,1,1,11,2,0,1,14,15,362,2,30,-278,-40,Austin
2014,1,29,69,2,5,18,75,3,2,7,96,103,34,1,4,11,46,1,0,5,58,63,26,1,0,3,20,0,1,1,23,24,2,0,0,3,0,0,0,0,3,3,7,0,1,1,9,2,1,1,12,13,270,6,25,-277,-39,Austin
2015,1,29,71,1,6,13,87,9,3,7,109,116,29,0,1,11,44,3,3,1,58,59,39,1,5,1,35,6,0,6,42,48,0,0,0,0,1,0,0,0,1,1,3,0,0,1,7,0,0,0,8,8,290,2,18,-276,-38,Austin
2016,1,29,86,1,2,24,80,4,2,3,108,111,23,1,1,16,49,2,0,2,67,69,56,0,1,6,24,2,2,1,32,33,1,0,0,2,1,0,0,0,3,3,6,0,0,0,6,0,0,0,6,6,314,6,18,-282,-44,Austin
2017,1,29,84,3,10,5,62,2,3,13,69,82,33,1,5,1,30,0,0,6,31,37,45,2,4,4,29,2,2,6,35,41,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,1,1,3,4,277,1,18,-280,-42,Austin
2018,1,29,66,4,7,11,70,4,0,11,85,96,18,0,2,4,43,1,0,2,48,50,42,4,5,6,19,3,0,9,28,37,1,0,0,0,4,0,0,0,4,4,5,0,0,1,4,0,0,0,5,5,252,5,17,-279,-41,Austin
2019,1,29,54,1,6,2,71,8,1,7,81,88,31,1,1,1,32,2,0,2,35,37,20,0,5,1,33,5,1,5,39,44,1,0,0,0,0,1,0,0,1,1,2,0,0,0,6,0,0,0,6,6,220,3,11,-278,-40,Austin
2020,1,29,78,1,5,15,77,7,3,6,99,105,30,0,1,5,46,2,2,1,53,54,42,1,3,10,25,3,1,4,38,42,0,0,0,0,2,1,0,0,3,3,6,0,1,0,4,1,0,1,5,6,272,5,14,-277,-39,Austin
2021,1,29,63,2,2,7,63,10,0,4,80,84,32,1,0,3,32,5,0,1,40,41,25,1,0,4,25,4,0,1,33,34,1,0,0,0,3,0,0,0,3,3,5,0,2,0,3,1,0,2,4,6,265,4,20,-282,-44,Austin
2022,1,29,52,5,8,6,68,13,4,13,87,100,19,3,4,5,25,2,1,7,32,39,29,2,4,1,38,10,3,6,49,55,0,0,0,0,1,0,0,0,1,1,4,0,0,0,4,1,0,0,5,5,224,2,13,-281,-43,Austin
2023,1,29,53,1,8,14,48,16,2,9,78,87,20,0,3,8,22,7,1,3,37,40,29,1,5,6,24,8,1,6,38,44,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,3,3,235,4,8,-280,-42,Austin
2024,1,29,42,1,3,15,43,13,1,4,71,75,18,1,2,4,21,8,1,3,33,36,20,0,1,10,21,4,0,1,35,36,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,3,3,205,3,11,-279,-41,Austin
2012,2,29,93,2,2,19,94,4,0,4,117,121,45,1,1,13,52,3,0,2,68,70,39,1,1,4,34,1,0,2,39,41,0,0,0,0,0,0,0,0,0,0,9,0,0,2,8,0,0,0,10,10,338,0,27,-249,-11,Austin
2016,2,29,63,3,3,8,70,6,5,6,84,90,30,3,2,4,38,4,1,5,46,51,27,0,0,4,25,2,3,0,31,31,0,0,0,0,0,0,0,0,0,0,6,0,1,0,7,0,1,1,7,8,279,1,22,-251,-13,Austin
2020,2,29,53,0,4,12,65,9,1,4,86,90,22,0,2,6,36,4,0,2,46,48,27,0,2,6,26,5,0,2,37,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,3,3,262,0,20,-246,-8,Austin
2024,2,29,58,0,5,12,45,20,0,5,77,82,26,0,1,2,22,3,0,1,27,28,25,0,3,10,22,15,0,3,47,50,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,2,0,1,3,4,237,1,15,-248,-10,Austin
2012,3,29,72,1,4,16,82,8,1,5,106,111,30,0,2,10,55,3,1,2,68,70,34,1,1,3,20,4,0,2,27,29,0,0,0,2,0,0,0,0,2,2,8,0,1,1,7,1,0,1,9,10,292,3,28,-220,18,Austin
2013,3,29,110,3,4,12,100,8,0,7,120,127,61,2,2,6,56,5,0,4,67,71,41,1,1,4,32,3,0,2,39,41,1,0,0,0,4,0,0,0,4,4,7,0,1,2,8,0,0,1,10,11,375,6,23,-219,19,Austin
2014,3,29,88,4,6,14,96,6,1,10,116,126,35,0,2,7,51,2,1,2,60,62,41,4,3,6,37,3,0,7,46,53,0,0,0,0,2,0,0,0,2,2,12,0,1,1,6,1,0,1,8,9,345,2,31,-218,20,Austin
2015,3,29,101,3,6,9,56,5,1,9,70,79,43,1,3,6,35,0,0,4,41,45,50,2,3,1,12,5,1,5,18,23,0,0,0,0,0,0,0,0,0,0,8,0,0,2,9,0,0,0,11,11,284,1,23,-217,21,Austin
2016,3,29,69,2,3,15,66,3,2,5,84,89,37,0,2,11,45,1,1,2,57,59,26,2,1,3,13,2,1,3,18,21,0,0,0,0,3,0,0,0,3,3,6,0,0,1,5,0,0,0,6,6,273,3,18,-222,16,Austin
2017,3,29,77,5,6,16,54,5,4,11,75,86,47,4,4,9,37,3,2,8,49,57,23,1,2,5,10,2,2,3,17,20,0,0,0,0,0,0,0,0,0,0,7,0,0,2,7,0,0,0,9,9,274,2,19,-221,17,Austin
2018,3,29,83,5,6,6,65,10,1,11,81,92,40,1,0,2,34,2,0,1,38,39,32,4,5,3,21,3,1,9,27,36,1,0,0,0,1,0,0,0,1,1,10,0,1,1,9,5,0,1,15,16,274,3,31,-220,18,Austin
2019,3,29,79,1,3,9,79,8,3,4,96,100,30,1,3,7,51,5,0,4,63,67,36,0,0,2,18,3,2,0,23,23,1,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,1,0,10,10,285,1,33,-219,19,Austin
2020,3,29,65,1,5,9,57,10,3,6,76,82,40,1,2,4,32,4,0,3,40,43,20,0,2,5,19,5,3,2,29,31,0,0,0,0,0,0,0,0,0,0,5,0,1,0,6,1,0,1,7,8,241,1,23,-217,21,Austin
2021,3,29,68,1,3,9,61,4,3,4,74,78,37,1,2,6,40,0,2,3,46,49,23,0,1,3,20,2,1,1,25,26,0,0,0,0,1,0,0,0,1,1,8,0,0,0,0,2,0,0,2,2,271,2,17,-223,15,Austin
2022,3,29,73,0,8,11,58,17,2,8,86,94,41,0,6,8,39,14,0,6,61,67,22,0,2,1,14,1,2,2,16,18,0,0,0,0,0,0,0,0,0,0,10,0,0,2,5,2,0,0,9,9,244,1,25,-222,16,Austin
2023,3,29,39,2,4,10,60,14,1,6,84,90,21,1,3,5,35,8,1,4,48,52,17,1,1,5,17,4,0,2,26,28,0,0,0,0,1,0,0,0,1,1,1,0,0,0,7,2,0,0,9,9,223,1,19,-221,17,Austin
2024,3,29,56,3,9,12,74,16,2,12,102,114,29,2,0,5,37,8,1,2,50,52,24,0,8,5,31,5,1,8,41,49,0,0,0,1,1,1,0,0,3,3,3,1,1,1,5,2,0,2,8,10,278,3,17,-219,19,Austin
2012,4,29,101,5,7,19,99,10,1,12,128,140,40,1,5,11,56,4,0,6,71,77,48,4,2,7,36,5,1,6,48,54,4,0,0,1,0,0,0,0,1,1,9,0,0,0,7,1,0,0,8,8,350,5,26,-189,49,Austin
2013,4,29,89,2,6,29,107,5,1,8,141,149,52,0,2,21,79,3,1,2,103,105,28,2,3,7,22,2,0,5,31,36,0,0,0,1,0,0,0,0,1,1,9,0,1,0,6,0,0,1,6,7,366,1,24,-188,50,Austin
2014,4,29,89,2,6,25,83,5,4,8,113,121,48,1,3,21,58,2,2,4,81,85,32,0,3,3,18,3,2,3,24,27,0,0,0,1,0,0,0,0,1,1,9,1,0,0,7,0,0,1,7,8,327,1,26,-187,51,Austin
2015,4,29,70,4,6,13,85,4,2,10,102,112,41,2,3,10,62,2,0,5,74,79,26,2,1,1,16,2,2,3,19,22,0,0,0,1,0,0,0,0,1,1,3,0,2,1,7,0,0,2,8,10,286,2,16,-186,52,Austin
2016,4,29,113,2,7,16,74,2,0,9,92,101,67,0,1,11,50,1,0,1,62,63,37,1,4,5,18,1,0,5,24,29,0,0,0,0,0,0,0,0,0,0,9,1,2,0,6,0,0,3,6,9,358,0,33,-191,47,Austin
2017,4,29,79,1,5,10,78,3,1,6,91,97,39,1,5,5,44,3,0,6,52,58,36,0,0,4,24,0,1,0,28,28,0,0,0,0,0,0,0,0,0,0,4,0,0,1,10,0,0,0,11,11,293,1,28,-190,48,Austin
2018,4,29,92,5,5,18,51,5,0,10,74,84,44,0,2,12,35,2,0,2,49,51,38,5,3,6,13,3,0,8,22,30,1,0,0,0,1,0,0,0,1,1,9,0,0,0,2,0,0,0,2,2,248,2,18,-189,49,Austin
2019,4,29,82,2,3,8,110,6,2,5,124,129,48,0,1,5,73,3,1,1,81,82,26,2,2,3,30,3,1,4,36,40,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,7,7,298,2,20,-188,50,Austin
2020,4,29,59,2,1,8,75,12,2,3,95,98,30,2,1,3,47,10,1,3,60,63,20,0,0,5,25,2,1,0,32,32,1,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,3,243,1,17,-186,52,Austin
2021,4,29,61,2,2,9,55,7,1,4,71,75,35,1,1,5,31,6,0,2,42,44,24,0,1,3,18,1,1,1,22,23,0,1,0,0,1,0,0,1,1,2,2,0,0,1,5,0,0,0,6,6,230,2,12,-192,46,Austin
2022,4,29,54,3,7,13,67,8,8,10,88,98,34,1,5,5,47,6,3,6,58,64,14,1,1,6,16,1,3,2,23,25,3,0,0,0,1,0,0,0,1,1,3,1,1,2,3,1,2,2,6,8,235,5,15,-191,47,Austin
2023,4,29,51,1,6,4,41,14,8,7,59,66,22,1,2,0,27,5,3,3,32,35,22,0,3,4,12,5,4,3,21,24,0,0,0,0,0,1,0,0,1,1,7,0,1,0,2,3,1,1,5,6,196,3,19,-190,48,Austin
2024,4,29,57,1,6,7,59,9,2,7,75,82,24,0,4,4,35,8,1,4,47,51,29,1,1,2,21,1,1,2,24,26,1,0,0,0,0,0,0,0,0,0,3,0,1,1,3,0,0,1,4,5,240,1,15,-188,50,Austin
2012,5,29,90,0,3,33,92,7,1,3,132,135,51,0,1,26,59,2,1,1,87,88,31,0,2,5,18,4,0,2,27,29,0,0,0,0,0,1,0,0,1,1,8,0,0,2,15,0,0,0,17,17,379,1,34,-159,79,Austin
2013,5,29,107,2,5,19,91,7,1,7,117,124,65,1,1,15,61,4,0,2,80,82,27,0,2,3,20,3,0,2,26,28,2,0,0,0,1,0,0,0,1,1,13,1,2,1,9,0,1,3,10,13,374,4,34,-158,80,Austin
2014,5,29,103,3,5,11,80,7,5,8,98,106,59,0,4,11,54,2,3,4,67,71,32,1,1,0,21,4,0,2,25,27,0,0,0,0,0,0,0,0,0,0,12,2,0,0,5,1,2,2,6,8,327,0,27,-157,81,Austin
2015,5,29,94,1,7,16,80,3,4,8,99,107,44,1,3,10,56,0,3,4,66,70,35,0,3,4,13,2,1,3,19,22,0,0,0,0,0,1,0,0,1,1,15,0,1,2,11,0,0,1,13,14,334,3,35,-156,82,Austin
2016,5,29,69,6,10,12,74,7,3,16,93,109,34,3,5,10,50,2,1,8,62,70,26,3,3,1,14,3,2,6,18,24,0,0,0,1,0,0,0,0,1,1,9,0,2,0,10,2,0,2,12,14,293,2,36,-161,77,Austin
2017,5,29,101,5,2,17,70,3,3,7,90,97,58,2,1,11,46,1,0,3,58,61,27,2,0,5,15,1,1,2,21,23,0,0,0,0,1,0,0,0,1,1,16,1,1,1,8,1,2,2,10,12,311,3,35,-160,78,Austin
2018,5,29,68,4,6,6,54,9,1,10,69,79,36,2,4,2,39,6,1,6,47,53,18,1,1,3,10,2,0,2,15,17,0,0,0,0,0,0,0,0,0,0,14,1,1,1,5,1,0,2,7,9,245,0,36,-159,79,Austin
2019,5,29,71,2,5,10,90,4,1,7,104,111,42,2,4,6,62,2,0,6,70,76,25,0,0,3,19,2,1,0,24,24,0,0,0,0,0,0,0,0,0,0,4,0,1,1,9,0,0,1,10,11,275,0,22,-158,80,Austin
2020,5,29,76,3,6,9,71,16,3,9,96,105,43,3,4,5,51,8,0,7,64,71,24,0,2,3,15,5,3,2,23,25,1,0,0,0,0,0,0,0,0,0,8,0,0,1,5,3,0,0,9,9,301,1,34,-156,82,Austin
2021,5,29,65,6,8,7,65,13,1,14,85,99,38,2,1,4,45,8,0,3,57,60,22,3,6,3,14,0,1,9,17,26,1,0,1,0,0,0,0,1,0,1,4,1,0,0,6,5,0,1,11,12,230,2,22,-162,76,Austin
2022,5,29,68,2,6,9,65,9,3,8,83,91,33,1,5,4,43,6,1,6,53,59,27,1,1,3,20,3,1,2,26,28,2,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,1,0,4,4,251,2,18,-161,77,Austin
2023,5,29,51,0,9,10,58,21,3,9,89,98,33,0,7,2,27,14,0,7,43,50,16,0,1,8,26,5,2,1,39,40,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,2,1,1,7,8,248,0,19,-160,78,Austin
2024,5,29,61,3,8,8,53,22,2,11,83,94,32,2,5,5,31,16,0,7,52,59,22,0,1,1,15,6,2,1,22,23,2,0,0,1,0,0,0,0,1,1,5,1,2,1,7,0,0,3,8,11,248,4,22,-158,80,Austin
2012,6,29,107,3,2,24,131,4,3,5,159,164,57,1,2,19,83,2,3,3,104,107,37,2,0,5,33,1,0,2,39,41,0,0,0,0,0,1,0,0,1,1,13,0,0,0,15,0,0,0,15,15,390,1,38,-128,110,Austin
2013,6,29,108,6,7,15,96,4,1,13,115,128,60,0,2,11,73,0,0,2,84,86,39,5,3,4,19,3,1,8,26,34,0,0,0,0,0,0,0,0,0,0,9,1,2,0,4,1,0,3,5,8,374,0,30,-127,111,Austin
2014,6,29,83,1,9,14,70,5,0,10,89,99,35,0,5,11,45,2,0,5,58,63,39,1,4,1,17,2,0,5,20,25,0,0,0,0,0,0,0,0,0,0,9,0,0,2,8,1,0,0,11,11,304,1,28,-126,112,Austin
2015,6,29,86,1,3,8,110,11,3,4,129,133,51,0,2,5,74,4,3,2,83,85,19,1,1,2,22,5,0,2,29,31,2,0,0,0,2,0,0,0,2,2,14,0,0,1,12,2,0,0,15,15,334,6,40,-125,113,Austin
2016,6,29,66,1,4,13,63,4,1,5,80,85,36,0,1,10,47,3,1,1,60,61,20,1,1,3,6,1,0,2,10,12,0,0,0,0,1,0,0,0,1,1,10,0,2,0,9,0,0,2,9,11,263,2,36,-130,108,Austin
2017,6,29,68,1,2,14,63,6,0,3,83,86,37,1,0,11,47,1,0,1,59,60,21,0,2,3,10,4,0,2,17,19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,1,0,0,7,7,271,1,30,-129,109,Austin
2018,6,29,62,0,6,9,80,6,2,6,95,101,34,0,2,7,57,3,1,2,67,69,25,0,4,0,13,3,1,4,16,20,0,0,0,1,0,0,0,0,1,1,3,0,0,1,10,0,0,0,11,11,259,2,23,-128,110,Austin
2019,6,29,61,3,4,13,75,8,1,7,96,103,36,1,4,4,46,5,0,5,55,60,20,1,0,9,24,2,1,1,35,36,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,1,0,1,6,7,265,1,15,-127,111,Austin
2020,6,29,65,9,9,16,82,19,1,18,117,135,36,6,5,10,55,10,0,11,75,86,21,3,3,5,22,6,0,6,33,39,1,0,0,0,0,0,0,0,0,0,7,0,1,1,5,3,1,1,9,10,294,1,24,-125,113,Austin
2021,6,29,56,2,10,17,58,15,4,12,90,102,37,0,5,8,41,9,4,5,58,63,16,2,5,6,10,4,0,7,20,27,0,0,0,1,0,0,0,0,1,1,3,0,0,2,7,2,0,0,11,11,237,2,19,-131,107,Austin
2022,6,29,62,0,3,15,67,17,4,3,99,102,40,0,1,4,44,14,1,1,62,63,18,0,2,9,20,2,3,2,31,33,0,0,0,1,0,1,0,0,2,2,4,0,0,1,3,0,0,0,4,4,249,5,14,-130,108,Austin
2023,6,29,63,6,3,15,65,21,4,9,101,110,31,6,2,6,36,7,1,8,49,57,24,0,0,9,18,10,1,0,37,37,0,0,0,0,0,1,0,0,1,1,8,0,1,0,11,3,2,1,14,15,270,3,32,-129,109,Austin
2024,6,29,51,2,13,16,57,14,5,15,87,102,27,1,6,9,37,8,2,7,54,61,20,0,5,6,14,6,2,5,26,31,0,0,0,0,1,0,0,0,1,1,4,1,2,1,5,0,1,3,6,9,239,3,17,-127,111,Austin
2012,7,29,107,5,12,15,87,4,1,17,106,123,60,2,4,10,51,2,0,6,63,69,37,3,5,4,28,1,1,8,33,41,1,0,0,0,0,0,0,0,0,0,9,0,3,1,8,1,0,3,10,13,359,1,31,-98,140,Austin
2013,7,29,94,1,3,27,81,9,1,4,117,121,45,0,1,21,52,4,0,1,77,78,38,1,2,5,21,3,1,3,29,32,1,0,0,0,1,1,0,0,2,2,10,0,0,1,7,1,0,0,9,9,356,4,30,-97,141,Austin
2014,7,29,86,2,4,21,95,8,2,6,124,130,50,2,3,9,62,8,1,5,79,84,26,0,1,10,22,0,0,1,32,33,2,0,0,0,1,0,0,0,1,1,8,0,0,2,10,0,1,0,12,12,328,5,30,-96,142,Austin
2015,7,29,69,2,5,11,69,11,0,7,91,98,39,1,2,7,48,6,0,3,61,64,27,1,1,2,18,4,0,2,24,26,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,1,0,2,6,8,263,1,16,-95,143,Austin
2016,7,29,81,2,4,11,80,1,3,6,92,98,42,0,1,7,54,0,2,1,61,62,30,2,3,4,20,0,1,5,24,29,1,0,0,0,0,0,0,0,0,0,8,0,0,0,6,1,0,0,7,7,289,1,24,-100,138,Austin
2017,7,29,88,4,4,17,61,4,3,8,82,90,39,1,1,11,45,2,3,2,58,60,39,2,2,5,13,1,0,4,19,23,1,0,0,0,0,0,0,0,0,0,9,1,1,1,3,1,0,2,5,7,304,2,29,-99,139,Austin
2018,7,29,75,4,6,10,78,4,0,10,92,102,42,3,3,5,50,3,0,6,58,64,27,1,3,5,25,1,0,4,31,35,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,3,273,0,15,-98,140,Austin
