year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2016,9,1,19,2,4,17,98,16,1,6,131,137,15,1,3,9,65,7,1,4,81,85,4,1,1,7,24,4,0,2,35,37,0,0,0,0,0,1,0,0,1,1,0,0,0,1,9,4,0,0,14,14,349,1,28,-66,172,San Francisco
2017,9,1,29,9,6,14,112,15,2,15,141,156,18,6,2,11,79,9,2,8,99,107,9,2,4,2,20,5,0,6,27,33,0,0,0,0,0,0,0,0,0,0,2,1,0,1,13,1,0,1,15,16,414,2,39,-65,173,San Francisco
2018,9,1,20,9,11,13,46,101,2,20,160,180,5,6,6,6,31,67,1,12,104,116,11,2,4,7,12,22,1,6,41,47,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,12,0,2,15,17,331,2,29,-64,174,San Francisco
2019,9,1,27,10,6,11,46,122,2,16,179,195,16,7,1,10,25,85,0,8,120,128,8,3,5,0,20,22,1,8,42,50,0,0,0,0,0,1,1,0,1,1,3,0,0,1,1,14,0,0,16,16,366,3,26,-63,175,San Francisco
2020,9,1,14,7,6,25,29,55,2,13,109,122,9,4,6,9,21,39,1,10,69,79,3,3,0,14,7,6,1,3,27,30,0,0,0,0,0,1,0,0,1,1,2,0,0,2,1,9,0,0,12,12,251,1,24,-61,177,San Francisco
2021,9,1,21,4,5,22,41,99,3,9,162,171,14,3,3,12,30,73,2,6,115,121,5,1,2,9,8,22,0,3,39,42,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,4,1,0,8,8,321,1,16,-67,171,San Francisco
2022,9,1,19,4,5,24,45,112,1,9,181,190,8,3,4,10,32,79,0,7,121,128,8,0,1,13,12,17,1,1,42,43,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,16,0,1,18,19,399,0,30,-66,172,San Francisco
2023,9,1,13,10,6,19,51,103,3,16,173,189,9,5,4,6,32,74,1,9,112,121,4,5,1,12,15,17,2,6,44,50,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,12,0,1,16,17,377,6,20,-65,173,San Francisco
2024,9,1,11,5,10,16,52,48,3,15,116,131,4,3,4,6,37,25,2,7,68,75,7,2,4,9,14,12,1,6,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,0,2,13,15,265,2,24,-63,175,San Francisco
2012,10,1,36,11,4,21,83,14,3,15,118,133,18,3,0,10,57,7,3,3,74,77,13,8,4,10,21,6,0,12,37,49,1,0,0,0,0,1,0,0,1,1,4,0,0,1,5,0,0,0,6,6,395,3,25,-34,204,San Francisco
2013,10,1,19,7,6,14,97,23,1,13,134,147,11,2,2,10,54,8,1,4,72,76,6,3,3,2,28,9,0,6,39,45,1,0,0,0,2,1,0,0,3,3,1,2,1,2,13,5,0,3,20,23,367,6,40,-33,205,San Francisco
2014,10,1,21,11,10,11,116,17,0,21,144,165,15,5,5,7,62,5,0,10,74,84,3,5,4,4,35,11,0,9,50,59,0,0,0,0,2,0,0,0,2,2,3,1,1,0,17,1,0,2,18,20,352,5,30,-32,206,San Francisco
2015,10,1,28,12,6,7,117,19,1,18,143,161,15,5,3,4,62,7,0,8,73,81,11,6,3,3,33,8,1,9,44,53,1,1,0,0,2,0,0,1,2,3,1,0,0,0,20,4,0,0,24,24,407,7,40,-31,207,San Francisco
2016,10,1,25,8,4,11,121,19,1,12,151,163,7,2,2,5,62,10,1,4,77,81,13,5,2,5,48,9,0,7,62,69,0,1,0,0,0,0,0,1,0,1,5,0,0,1,11,0,0,0,12,12,378,5,27,-36,202,San Francisco
2017,10,1,31,9,4,13,130,6,0,13,149,162,15,2,0,5,75,2,0,2,82,84,13,6,4,6,38,2,0,10,46,56,0,1,0,0,0,0,0,1,0,1,3,0,0,2,17,2,0,0,21,21,340,5,34,-35,203,San Francisco
2018,10,1,15,4,8,12,45,92,2,12,149,161,8,3,5,4,28,52,1,8,84,92,6,0,1,6,13,28,1,1,47,48,0,0,0,0,3,2,0,0,5,5,1,1,2,2,1,10,0,3,13,16,352,10,24,-34,204,San Francisco
2019,10,1,28,10,11,20,52,101,2,21,173,194,14,6,8,10,37,49,1,14,96,110,10,3,1,9,11,33,1,4,53,57,0,0,0,1,0,1,0,0,2,2,4,1,2,0,4,18,0,3,22,25,372,2,35,-33,205,San Francisco
2020,10,1,18,4,3,31,47,49,2,7,127,134,6,1,2,10,29,36,1,3,75,78,11,1,1,16,15,11,1,2,42,44,1,1,0,2,0,1,0,1,3,4,0,1,0,3,3,1,0,1,7,8,277,5,14,-31,207,San Francisco
2021,10,1,30,5,2,17,65,99,7,7,181,188,14,3,1,9,43,51,3,4,103,107,15,1,1,8,16,32,4,2,56,58,1,0,0,0,2,0,0,0,2,2,0,1,0,0,4,16,0,1,20,21,373,5,32,-37,201,San Francisco
2022,10,1,24,5,5,17,56,92,2,10,165,175,14,1,1,7,23,48,1,2,78,80,10,3,4,9,27,37,1,7,73,80,0,0,0,0,1,1,0,0,2,2,0,1,0,1,5,6,0,1,12,13,378,5,24,-36,202,San Francisco
2023,10,1,27,6,7,12,57,112,1,13,181,194,14,3,3,2,34,84,0,6,120,126,8,2,4,8,17,19,1,6,44,50,0,0,0,1,0,0,0,0,1,1,5,1,0,1,6,9,0,1,16,17,364,6,29,-35,203,San Francisco
2024,10,1,17,6,5,13,47,46,2,11,106,117,6,3,3,5,31,21,1,6,57,63,10,3,2,7,11,20,1,5,38,43,0,0,0,0,0,1,0,0,1,1,1,0,0,1,5,4,0,0,10,10,280,5,18,-33,205,San Francisco
2012,11,1,29,10,7,8,92,12,4,17,112,129,13,4,0,3,47,8,0,4,58,62,13,6,7,2,42,3,3,13,47,60,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,1,1,0,7,7,341,1,22,-3,235,San Francisco
2013,11,1,30,7,4,15,113,25,3,11,153,164,12,2,1,12,53,15,0,3,80,83,14,5,3,1,47,9,3,8,57,65,0,0,0,0,0,0,0,0,0,0,4,0,0,2,13,1,0,0,16,16,437,2,32,-2,236,San Francisco
2014,11,1,25,9,11,16,113,22,2,20,151,171,9,1,3,11,50,12,0,4,73,77,14,8,8,3,53,8,1,16,64,80,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,2,1,0,14,14,356,0,25,-1,237,San Francisco
2015,11,1,25,18,3,17,90,26,2,21,133,154,9,4,0,6,33,6,0,4,45,49,12,13,3,10,50,15,2,16,75,91,0,0,0,0,0,0,0,0,0,0,4,1,0,1,7,5,0,1,13,14,377,0,20,0,238,San Francisco
2016,11,1,29,6,3,6,97,23,3,9,126,135,13,3,2,3,54,9,2,5,66,71,15,3,1,3,31,9,1,4,43,47,1,0,0,0,0,1,0,0,1,1,0,0,0,0,12,4,0,0,16,16,346,7,25,-5,233,San Francisco
2017,11,1,28,13,6,11,131,10,1,19,152,171,12,3,3,5,67,5,0,6,77,83,13,10,3,5,42,5,0,13,52,65,0,0,0,0,0,0,1,0,0,0,3,0,0,1,22,0,0,0,23,23,331,2,33,-4,234,San Francisco
2018,11,1,20,8,7,9,76,70,4,15,155,170,6,4,3,3,45,40,2,7,88,95,12,4,4,6,23,25,2,8,54,62,0,0,0,0,1,1,0,0,2,2,2,0,0,0,7,4,0,0,11,11,329,5,20,-3,235,San Francisco
2019,11,1,17,5,11,19,74,99,3,16,192,208,8,2,7,11,32,54,0,9,97,106,8,2,3,8,37,40,3,5,85,90,0,1,0,0,1,0,0,1,1,2,1,0,1,0,4,5,0,1,9,10,369,3,18,-2,236,San Francisco
2020,11,1,15,8,8,28,28,73,0,16,129,145,8,2,0,5,20,36,0,2,61,63,6,4,8,22,7,34,0,12,63,75,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,2,5,7,269,1,10,0,238,San Francisco
2021,11,1,34,7,12,23,39,107,3,19,169,188,15,4,5,11,24,70,2,9,105,114,18,3,7,11,13,25,1,10,49,59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,12,0,0,15,15,347,2,22,-6,232,San Francisco
2022,11,1,21,4,5,11,41,84,3,9,136,145,9,2,2,6,24,35,3,4,65,69,10,1,2,5,16,32,0,3,53,56,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,17,0,2,17,19,318,3,26,-5,233,San Francisco
2023,11,1,20,5,7,11,33,47,1,12,91,103,8,2,3,5,20,23,0,5,48,53,9,2,3,6,10,19,1,5,35,40,0,1,0,0,0,0,0,1,0,1,3,0,1,0,3,5,0,1,8,9,292,2,21,-4,234,San Francisco
2024,11,1,26,6,6,11,55,46,3,12,112,124,12,2,4,5,35,26,0,6,66,72,14,3,2,6,18,19,3,5,43,48,0,0,0,0,1,1,0,0,2,2,0,1,0,0,1,0,0,1,1,2,275,2,12,-2,236,San Francisco
2012,12,1,35,5,6,24,86,12,4,11,122,133,17,1,2,9,34,3,1,3,46,49,15,4,4,13,43,9,3,8,65,73,0,0,0,0,0,0,0,0,0,0,3,0,0,2,9,0,0,0,11,11,339,1,26,27,265,San Francisco
2013,12,1,26,8,6,15,73,17,5,14,105,119,11,1,3,8,35,3,3,4,46,50,14,7,3,5,30,14,2,10,49,59,0,0,0,0,1,0,0,0,1,1,1,0,0,2,7,0,0,0,9,9,319,1,22,28,266,San Francisco
2014,12,1,23,6,2,6,109,18,1,8,133,141,11,0,0,2,45,5,0,0,52,52,10,4,1,3,54,11,1,5,68,73,0,1,0,0,0,0,0,1,0,1,2,1,1,1,10,2,0,2,13,15,329,4,29,29,267,San Francisco
2015,12,1,21,6,3,15,88,22,2,9,125,134,16,2,0,4,35,5,1,2,44,46,2,3,1,9,45,13,1,4,67,71,0,0,1,0,0,1,0,1,1,2,3,1,1,2,8,3,0,2,13,15,318,4,27,30,268,San Francisco
2016,12,1,22,8,5,14,107,13,2,13,134,147,6,3,3,3,39,1,1,6,43,49,12,5,2,8,50,10,1,7,68,75,0,0,0,0,4,0,0,0,4,4,4,0,0,3,14,2,0,0,19,19,372,6,39,25,263,San Francisco
2017,12,1,30,7,2,15,143,11,2,9,169,178,9,2,1,6,63,4,0,3,73,76,20,5,1,8,64,6,2,6,78,84,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,1,0,0,18,18,369,3,30,26,264,San Francisco
2018,12,1,20,7,3,11,64,75,3,10,150,160,9,3,1,2,31,27,1,4,60,64,11,4,1,6,26,35,2,5,67,72,0,0,0,0,0,2,0,0,2,2,0,0,1,3,7,11,0,1,21,22,306,2,26,27,265,San Francisco
2019,12,1,23,8,5,14,53,92,1,13,159,172,7,4,1,2,22,29,0,5,53,58,12,3,4,10,24,50,1,7,84,91,0,0,0,1,0,0,0,0,1,1,4,1,0,1,7,13,0,1,21,22,304,2,29,28,266,San Francisco
2020,12,1,14,6,4,28,33,62,4,10,123,133,3,3,1,7,18,27,2,4,52,56,6,2,3,18,11,31,2,5,60,65,2,0,0,1,0,0,0,0,1,1,3,1,0,2,4,4,0,1,10,11,266,3,23,30,268,San Francisco
2021,12,1,22,5,8,26,51,97,2,13,174,187,9,4,1,9,26,41,1,5,76,81,6,1,6,13,14,40,1,7,67,74,1,0,0,0,1,1,0,0,2,2,6,0,1,4,10,15,0,1,29,30,355,6,42,24,262,San Francisco
2022,12,1,25,8,4,13,53,100,2,12,166,178,6,6,2,5,25,29,1,8,59,67,15,1,2,7,20,59,1,3,86,89,0,0,0,0,0,0,0,0,0,0,4,1,0,1,8,12,0,1,21,22,348,0,38,25,263,San Francisco
2023,12,1,18,10,7,17,55,68,1,17,140,157,5,6,0,8,29,30,0,6,67,73,11,4,6,7,21,22,1,10,50,60,1,0,0,0,0,2,0,0,2,2,1,0,1,2,5,14,0,1,21,22,328,4,33,26,264,San Francisco
2024,12,1,21,6,3,10,55,27,0,9,92,101,7,3,0,2,25,12,0,3,39,42,13,2,3,7,26,14,0,5,47,52,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,0,1,6,7,225,0,14,28,266,San Francisco
2012,1,2,20,4,7,13,44,18,1,11,75,86,6,3,2,4,23,6,1,5,33,38,12,1,5,6,16,7,0,6,29,35,1,0,0,0,1,2,0,0,3,3,1,0,0,3,4,3,0,0,10,10,218,7,18,-307,-69,San Francisco
2013,1,2,24,7,2,18,71,12,3,9,101,110,9,2,0,6,32,8,1,2,46,48,12,5,2,8,31,2,2,7,41,48,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,2,0,0,14,14,288,3,26,-305,-67,San Francisco
2014,1,2,26,5,3,15,77,13,0,8,105,113,7,3,1,5,27,6,0,4,38,42,17,2,2,7,37,5,0,4,49,53,0,0,0,0,1,0,0,0,1,1,2,0,0,3,12,2,0,0,17,17,294,4,34,-304,-66,San Francisco
2015,1,2,23,7,2,10,135,18,0,9,163,172,9,4,1,4,50,10,0,5,64,69,9,0,1,4,62,7,0,1,73,74,0,1,0,0,2,1,0,1,3,4,5,2,0,2,21,0,0,2,23,25,341,5,43,-303,-65,San Francisco
2016,1,2,24,7,6,19,111,10,1,13,140,153,6,2,2,6,49,5,0,4,60,64,16,4,3,11,52,5,1,7,68,75,0,0,0,1,0,0,0,0,1,1,2,1,1,1,10,0,0,2,11,13,304,1,25,-309,-71,San Francisco
2017,1,2,28,4,4,10,81,16,4,8,107,115,14,4,1,2,46,11,2,5,59,64,11,0,3,8,26,4,2,3,38,41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,1,0,0,10,10,281,2,24,-307,-69,San Francisco
2018,1,2,21,5,6,8,105,10,6,11,123,134,8,2,3,4,49,7,2,5,60,65,8,3,2,2,44,2,3,5,48,53,1,0,0,0,0,0,0,0,0,0,4,0,1,2,12,1,1,1,15,16,273,4,32,-306,-68,San Francisco
2019,1,2,20,6,2,21,32,68,2,8,121,129,10,2,1,10,17,33,2,3,60,63,6,3,1,10,13,25,0,4,48,52,0,1,0,1,0,3,0,1,4,5,4,0,0,0,2,7,0,0,9,9,269,5,25,-305,-67,San Francisco
2020,1,2,19,5,2,17,35,86,4,7,138,145,9,1,1,8,20,39,2,2,67,69,9,4,1,7,13,37,2,5,57,62,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,10,0,0,14,14,269,2,20,-304,-66,San Francisco
2021,1,2,22,5,10,28,18,71,5,15,117,132,7,3,4,5,11,43,2,7,59,66,12,2,6,22,5,24,2,8,51,59,0,0,0,1,2,2,0,0,5,5,3,0,0,0,0,2,1,0,2,2,213,5,11,-309,-71,San Francisco
2022,1,2,17,6,4,19,26,59,3,10,104,114,7,2,1,5,14,27,0,3,46,49,7,3,3,11,8,24,3,6,43,49,0,0,0,1,1,1,0,0,3,3,3,1,0,2,3,7,0,1,12,13,210,5,21,-308,-70,San Francisco
2023,1,2,21,8,4,18,27,80,3,12,125,137,5,3,0,1,18,39,3,3,58,61,11,4,4,17,7,29,0,8,53,61,1,0,0,0,0,1,0,0,1,1,4,1,0,0,2,11,0,1,13,14,242,3,27,-307,-69,San Francisco
2024,1,2,30,1,1,11,27,52,5,2,90,92,8,0,1,5,16,27,3,1,48,49,15,1,0,6,10,21,2,1,37,38,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,4,0,0,5,5,219,3,20,-306,-68,San Francisco
2012,2,2,26,9,3,17,52,9,1,12,78,90,16,3,1,10,26,3,0,4,39,43,10,4,2,6,19,4,1,6,29,35,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,2,0,2,10,12,251,4,25,-276,-38,San Francisco
2013,2,2,28,15,6,11,74,9,1,21,94,115,12,1,1,6,39,5,1,2,50,52,8,14,5,2,29,2,0,19,33,52,0,0,0,0,0,0,0,0,0,0,8,0,0,3,6,2,0,0,11,11,311,0,28,-274,-36,San Francisco
2014,2,2,20,5,3,14,57,16,4,8,87,95,7,1,1,5,29,6,1,2,40,42,11,3,2,8,26,7,2,5,41,46,0,1,0,0,0,0,0,1,0,1,2,0,0,1,2,3,1,0,6,6,269,2,19,-273,-35,San Francisco
2015,2,2,20,8,5,15,113,23,3,13,151,164,7,1,2,7,61,9,1,3,77,80,10,6,3,5,38,10,1,9,53,62,0,0,0,0,0,0,0,0,0,0,3,1,0,3,14,4,1,1,21,22,358,2,36,-272,-34,San Francisco
2016,2,2,15,6,2,16,103,20,1,8,139,147,6,1,1,7,56,7,0,2,70,72,7,5,1,7,28,8,1,6,43,49,0,0,0,0,0,0,0,0,0,0,2,0,0,2,19,5,0,0,26,26,322,1,42,-278,-40,San Francisco
2017,2,2,26,6,5,9,127,18,3,11,154,165,11,2,3,3,55,8,0,5,66,71,11,4,1,6,47,7,3,5,60,65,0,0,0,0,0,0,0,0,0,0,4,0,1,0,25,3,0,1,28,29,347,1,49,-276,-38,San Francisco
2018,2,2,26,7,6,15,97,14,1,13,126,139,13,4,2,6,36,6,1,6,48,54,13,3,2,6,44,4,0,5,54,59,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,4,0,2,24,26,292,3,35,-275,-37,San Francisco
2019,2,2,22,5,7,11,57,75,3,12,143,155,10,1,4,3,29,33,0,5,65,70,12,4,3,7,25,34,3,7,66,73,0,0,0,0,1,1,0,0,2,2,0,0,0,1,2,7,0,0,10,10,288,2,18,-274,-36,San Francisco
2020,2,2,26,12,6,16,37,61,4,18,114,132,14,5,1,1,19,29,0,6,49,55,11,6,5,14,16,26,4,11,56,67,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,6,0,1,9,10,257,3,12,-273,-35,San Francisco
2021,2,2,21,4,7,31,24,50,3,11,105,116,14,3,5,9,12,18,2,8,39,47,5,1,0,21,7,24,1,1,52,53,0,0,2,0,1,0,0,2,1,3,2,0,0,1,4,8,0,0,13,13,224,5,18,-278,-40,San Francisco
2022,2,2,28,5,5,16,29,87,2,10,132,142,12,4,3,6,15,48,2,7,69,76,11,1,1,8,9,22,0,2,39,41,1,0,0,0,1,1,0,0,2,2,4,0,1,2,4,16,0,1,22,23,253,3,30,-277,-39,San Francisco
2023,2,2,21,7,7,16,37,71,2,14,124,138,8,2,4,7,27,30,1,6,64,70,10,5,3,8,7,25,1,8,40,48,1,0,0,0,1,1,0,0,2,2,2,0,0,1,2,15,0,0,18,18,267,6,25,-276,-38,San Francisco
2024,2,2,23,6,6,12,40,60,2,12,112,124,12,5,6,3,24,33,0,11,60,71,11,1,0,8,12,17,2,1,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,0,0,15,15,260,0,24,-275,-37,San Francisco
2012,3,2,30,5,4,10,62,9,4,9,81,90,14,2,0,6,33,3,0,2,42,44,13,2,3,3,21,6,4,5,30,35,0,0,0,0,0,0,0,0,0,0,3,1,1,1,8,0,0,2,9,11,313,0,22,-247,-9,San Francisco
2013,3,2,34,9,5,12,91,12,2,14,115,129,14,1,2,6,51,6,1,3,63,66,18,2,2,5,33,4,1,4,42,46,0,1,0,0,1,0,0,1,1,2,2,5,1,1,6,2,0,6,9,15,305,2,25,-246,-8,San Francisco
2014,3,2,31,8,7,19,77,13,3,15,109,124,14,2,3,14,30,7,1,5,51,56,16,4,4,5,38,4,1,8,47,55,0,1,0,0,2,0,0,1,2,3,1,1,0,0,7,2,1,1,9,10,294,4,24,-245,-7,San Francisco
2015,3,2,25,6,7,17,93,12,3,13,122,135,7,1,3,7,42,4,1,4,53,57,14,4,3,10,36,7,2,7,53,60,0,0,0,0,0,0,0,0,0,0,4,1,1,0,15,1,0,2,16,18,310,1,34,-244,-6,San Francisco
2016,3,2,21,7,4,17,95,18,2,11,130,141,14,3,3,7,61,10,2,6,78,84,3,4,0,9,18,6,0,4,33,37,1,0,0,0,2,0,0,0,2,2,3,0,1,1,14,2,0,1,17,18,306,5,34,-249,-11,San Francisco
2017,3,2,23,7,4,6,109,23,4,11,138,149,12,1,3,3,62,8,2,4,73,77,8,6,1,3,30,11,2,7,44,51,0,0,0,0,0,1,0,0,1,1,3,0,0,0,17,3,0,0,20,20,326,3,36,-248,-10,San Francisco
2018,3,2,25,5,3,13,99,9,2,8,121,129,12,3,0,7,52,7,1,3,66,69,10,2,2,4,34,1,1,4,39,43,0,0,0,1,0,0,0,0,1,1,3,0,1,1,13,1,0,1,15,16,262,2,25,-247,-9,San Francisco
2019,3,2,10,6,7,13,47,80,0,13,140,153,1,3,5,7,21,45,0,8,73,81,6,3,2,5,21,29,0,5,55,60,0,0,0,1,1,0,0,0,2,2,3,0,0,0,4,6,0,0,10,10,257,4,21,-246,-8,San Francisco
2020,3,2,18,5,11,8,53,51,3,16,112,128,13,3,7,6,35,24,1,10,65,75,2,1,3,1,14,22,1,4,37,41,0,0,1,0,0,0,0,1,0,1,3,1,0,1,4,5,1,1,10,11,260,3,18,-244,-6,San Francisco
2021,3,2,21,0,2,17,29,58,1,2,104,106,9,0,1,4,21,35,0,1,60,61,11,0,1,10,6,15,1,1,31,32,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,8,0,0,13,13,203,0,20,-250,-12,San Francisco
2022,3,2,16,11,4,20,40,73,2,15,133,148,9,4,3,4,23,50,1,7,77,84,6,4,1,15,14,18,0,5,47,52,0,2,0,0,0,0,0,2,0,2,1,1,0,1,3,5,1,1,9,10,245,4,16,-249,-11,San Francisco
2023,3,2,24,10,8,12,48,85,6,18,145,163,15,3,6,4,34,49,4,9,87,96,7,7,2,8,13,28,2,9,49,58,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,7,0,0,8,8,311,2,17,-248,-10,San Francisco
2024,3,2,18,5,6,13,29,38,0,11,80,91,8,3,2,6,15,22,0,5,43,48,8,2,4,7,11,13,0,6,31,37,0,0,0,0,0,1,0,0,1,1,2,0,0,0,3,2,0,0,5,5,197,3,8,-246,-8,San Francisco
2012,4,2,32,6,5,5,58,16,2,11,79,90,21,1,4,3,47,11,2,5,61,66,6,5,1,2,7,3,0,6,12,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,2,0,0,6,6,260,2,14,-216,22,San Francisco
2013,4,2,27,2,5,14,56,10,1,7,80,87,13,1,3,8,40,5,1,4,53,57,10,1,2,5,9,3,0,3,17,20,0,0,0,0,0,0,0,0,0,0,4,0,0,1,7,2,0,0,10,10,269,1,18,-215,23,San Francisco
2014,4,2,22,6,4,12,73,11,1,10,96,106,15,4,1,8,47,5,1,5,60,65,5,2,3,2,17,5,0,5,24,29,0,0,0,0,1,0,0,0,1,1,2,0,0,2,8,1,0,0,11,11,291,3,23,-214,24,San Francisco
2015,4,2,20,9,1,17,125,29,3,10,171,181,12,5,1,12,85,19,1,6,116,122,6,4,0,4,19,6,1,4,29,33,0,0,0,0,1,0,0,0,1,1,2,0,0,1,20,4,1,0,25,25,346,2,39,-213,25,San Francisco
2016,4,2,27,6,8,11,99,16,1,14,126,140,12,1,4,8,63,8,0,5,79,84,13,5,2,2,24,4,0,7,30,37,0,0,0,0,0,0,0,0,0,0,2,0,2,1,12,4,1,2,17,19,324,3,36,-218,20,San Francisco
2017,4,2,26,12,6,5,88,7,2,18,100,118,13,4,2,2,47,5,1,6,54,60,11,5,4,3,32,2,1,9,37,46,0,0,0,0,0,0,0,0,0,0,2,3,0,0,9,0,0,3,9,12,277,0,25,-217,21,San Francisco
2018,4,2,15,1,4,11,94,15,2,5,120,125,8,1,3,7,67,10,1,4,84,88,4,0,0,3,16,3,1,0,22,22,0,0,0,0,0,0,0,0,0,0,3,0,1,1,11,2,0,1,14,15,255,2,24,-216,22,San Francisco
2019,4,2,23,5,10,10,42,42,2,15,94,109,12,2,7,6,31,23,0,9,60,69,5,2,2,4,8,10,2,4,22,26,0,0,0,0,0,1,0,0,1,1,6,1,1,0,3,8,0,2,11,13,234,2,25,-215,23,San Francisco
2020,4,2,13,6,8,13,14,32,1,14,59,73,10,5,4,6,13,20,1,9,39,48,2,1,4,6,0,10,0,5,16,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,4,4,154,1,10,-213,25,San Francisco
2021,4,2,15,1,3,20,15,74,5,4,109,113,8,1,2,12,10,57,5,3,79,82,4,0,1,6,4,13,0,1,23,24,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,4,0,0,7,7,216,0,12,-219,19,San Francisco
2022,4,2,25,6,8,26,52,77,4,14,155,169,11,1,2,11,35,45,2,3,91,94,8,5,3,12,13,23,2,8,48,56,1,0,0,1,2,1,0,0,4,4,5,0,3,2,2,8,0,3,12,15,286,6,23,-218,20,San Francisco
2023,4,2,23,3,5,16,35,65,4,8,116,124,12,2,1,11,24,38,1,3,73,76,11,1,4,3,10,19,1,5,32,37,0,0,0,1,0,0,2,0,1,1,0,0,0,1,1,8,0,0,10,10,242,4,12,-217,21,San Francisco
2024,4,2,14,4,3,6,26,36,4,7,68,75,8,2,2,2,21,22,4,4,45,49,4,2,0,4,3,11,0,2,18,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,1,5,6,186,2,13,-215,23,San Francisco
2012,5,2,35,10,4,11,70,14,2,14,95,109,25,6,2,7,51,12,2,8,70,78,3,3,2,4,13,2,0,5,19,24,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,0,1,6,7,284,2,21,-186,52,San Francisco
2013,5,2,21,8,5,14,74,13,2,13,101,114,15,2,3,7,52,10,1,5,69,74,4,5,2,6,14,0,1,7,20,27,0,1,0,0,0,0,0,1,0,1,2,0,0,1,8,3,0,0,12,12,282,1,22,-185,53,San Francisco
2014,5,2,28,8,4,11,82,14,1,12,107,119,21,4,3,6,58,9,1,7,73,80,7,4,1,5,18,2,0,5,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,9,319,0,22,-184,54,San Francisco
2015,5,2,25,5,4,14,94,28,5,9,136,145,13,0,3,11,57,15,5,3,83,86,7,3,1,2,24,7,0,4,33,37,0,0,0,1,0,1,0,0,2,2,5,2,0,0,13,5,0,2,18,20,314,4,35,-183,55,San Francisco
2016,5,2,20,8,6,13,92,19,2,14,124,138,12,5,4,7,72,12,1,9,91,100,6,3,1,5,14,5,1,4,24,28,0,0,0,0,0,1,0,0,1,1,2,0,1,1,6,1,0,1,8,9,297,1,30,-188,50,San Francisco
2017,5,2,25,6,3,12,93,8,2,9,113,122,14,4,2,7,73,6,0,6,86,92,9,2,1,5,14,1,2,3,20,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,7,7,300,1,20,-187,51,San Francisco
2018,5,2,29,4,1,16,101,13,0,5,130,135,19,1,0,9,76,11,0,1,96,97,6,2,1,5,17,2,0,3,24,27,0,0,0,1,1,0,0,0,2,2,4,1,0,1,7,0,0,1,8,9,265,3,21,-186,52,San Francisco
2019,5,2,16,5,7,6,40,59,1,12,105,117,7,3,5,5,37,43,1,8,85,93,6,1,1,1,2,9,0,2,12,14,0,1,0,0,0,2,0,1,2,3,3,0,1,0,1,5,0,1,6,7,218,6,12,-185,53,San Francisco
