city,year,month,day,temperature_sunrise,precipitation_sunrise,humidity_sunrise,visibility_sunrise,temperature_sunset,precipitation_sunset,humidity_sunset,visibility_sunset
Austin,2012,11,28,2.3,0,90.19,16069.75,18.6,0,42.07,16069.75
Austin,2012,11,29,7.38,0,84.57,13655.75,20.3,0,54.34,16069.75
Austin,2012,11,30,16.92,0,83.83,16069.75,23.75,0,62.67,16069.75
Austin,2012,12,1,20.4,0,88.92,16069.75,27.1,0,53.71,16069.75
Austin,2012,12,2,21.55,0,84.2,16069.75,24.98,0,63.87,16069.75
Austin,2012,12,3,19.43,0,88.35,16077.5,25.85,0,53.24,16069.75
Austin,2012,12,4,18.73,0,89.49,16069.75,22.37,0,54.18,16077.5
Austin,2012,12,5,11.98,0,50.15,16069.75,21.38,0,36.75,16069.75
Austin,2012,12,6,6.97,0,85.87,16069.75,19.95,0,59.96,14939.67
Austin,2012,12,7,13.27,0,91.96,6958.33,23.75,0,60.37,15265.25
Austin,2012,12,8,16.65,0,91.23,15276.88,26.1,0,60.5,16069.75
Austin,2012,12,9,21.7,0,83.41,14058.5,25.13,0,65.95,10619.33
Austin,2012,12,10,12.75,0,58.32,16069.75,9.6,0,34.21,16069.75
Austin,2012,12,11,-1.12,0,67.74,16069.75,10.85,0,24.5,16069.75
Austin,2012,12,12,-1.25,0,66.03,16069.75,14.15,0,23.76,16069.75
Austin,2012,12,13,-0.7,0,71.41,16069.75,18.75,0,41.41,16069.75
Austin,2012,12,14,14.55,0,57.96,16069.75,20.12,0,68.66,16069.75
Austin,2012,12,15,20.27,0,87.89,16069.75,22.9,0,29.97,16069.75
Austin,2012,12,16,14.88,0,80.42,16069.75,19.6,0.3,50.77,16069.75
Austin,2012,12,17,7.35,0,82.09,16069.75,20.95,0,19.08,16069.75
Austin,2012,12,18,4.45,0,78.25,16069.75,25.55,0,30.3,16069.75
Austin,2012,12,19,19.02,0,86.03,14460.75,27.65,0,54.05,15569.75
Austin,2012,12,20,18.88,0,16.49,8437.25,12.78,0,11.46,16069.75
Austin,2012,12,21,-1.52,0,57.22,16069.75,14.12,0,13.31,16069.75
Austin,2012,12,22,1.12,0,59.95,16069.75,19.18,0,43.83,16069.75
Austin,2012,12,23,15.7,0,78.63,16069.75,20.6,0,61.59,16069.75
Austin,2012,12,24,12.05,0,86.23,16069.75,16.83,0,24.02,16069.75
Austin,2012,12,25,14,0,39.41,16077.5,18.73,0,29.33,16069.75
Austin,2012,12,26,0,0,57.45,16069.75,4.32,0,38.93,16069.75
Austin,2012,12,27,-4.15,0,80.98,16069.75,6.65,0,67.39,13663.5
Austin,2012,12,28,7.3,0,98.21,551.25,16.1,0,46.74,16069.75
Austin,2012,12,29,2.1,0,58.56,16069.75,9.57,0,30.2,16069.75
Austin,2012,12,30,-2.6,0,77.76,16069.75,7.2,0,40.75,16069.75
Austin,2012,12,31,7.98,0,92.63,4450.5,14.03,2,98.12,1505.75
Austin,2013,1,1,12.91,1,94.84,4018.62,9.77,0.3,77.47,11601.25
Austin,2013,1,2,3.33,0,76.91,16069.75,5.4,0,55.96,16069.75
Austin,2013,1,3,-0.98,0,84.46,16069.75,7.38,0,52.44,16069.75
Austin,2013,1,4,6.95,0,56.29,16069.75,5.76,0.5,83.59,15276.88
Austin,2013,1,5,5.45,0.8,93.21,9644.25,10.25,0,58.6,16069.75
Austin,2013,1,6,-0.3,0,95.31,7937.5,13.45,0,41.72,16069.75
Austin,2013,1,7,-0.4,0,85.21,16069.75,11.8,0,50.3,16069.75
Austin,2013,1,8,9.85,0,79.52,12046.75,10.79,4.1,94.71,2077.5
Austin,2013,1,9,11.3,7.1,97.56,4117.42,13.61,14,93.9,14410.83
Austin,2013,1,10,8.66,0,99.61,747.4,16.98,0,49.17,16069.75
Austin,2013,1,11,7.65,0,86.07,16069.75,21.15,0,63.11,16069.75
Austin,2013,1,12,20,0,92.72,9644.25,22.82,0,80.64,15069.75
Austin,2013,1,13,7.38,0,63.64,16069.75,10.43,0,40.35,16069.75
Austin,2013,1,14,2.62,0,58.26,16069.75,7.75,0,48.76,16069.75
Austin,2013,1,15,4.34,0,76.69,9640.5,2.5,0.3,86.53,14819.75
Austin,2013,1,16,1.4,0,58.97,16069.75,9.73,0,30.24,16069.75
Austin,2013,1,17,-0.13,0,65.31,16069.75,17.65,0,31.97,16069.75
Austin,2013,1,18,-0.85,0,92.36,16069.75,16.52,0,32.9,16069.75
Austin,2013,1,19,1.93,0,83.52,15265.25,18.48,0,45.54,16069.75
Austin,2013,1,20,7.48,0,85.73,16069.75,20.98,0,47.16,16069.75
Austin,2013,1,21,7.25,0,87,16069.75,20.7,0,50.59,16069.75
Austin,2013,1,22,5.82,0,84.05,16069.75,20.02,0,47.93,16069.75
Austin,2013,1,23,8.75,0,89.31,16069.75,20.97,0,61.03,16077.5
Austin,2013,1,24,10.98,0,95.89,13253.5,22.9,0,64.64,16069.75
Austin,2013,1,25,16.84,0,89.34,16069.75,24.18,0,58.35,16069.75
Austin,2013,1,26,12.02,0,77.14,12257.5,13.37,0,90.21,3482.83
Austin,2013,1,27,10.45,0,93.11,8035.25,24.4,0,61.65,16077.5
Austin,2013,1,28,20.77,0,85.21,16077.5,24.82,0,65.97,16077.5
Austin,2013,1,29,21.77,0,83.82,16069.75,26.9,0,57.9,16077.5
Austin,2013,1,30,13.03,0.3,24.47,16069.75,14.12,0,22.56,16069.75
Austin,2013,1,31,0.85,0,61.65,16069.75,19.02,0,15.11,16069.75
Austin,2013,2,1,8.33,0,48.11,16069.75,19.7,0,31.48,16069.75
Austin,2013,2,2,8.47,0,75.21,16069.75,23.2,0,45.51,16069.75
Austin,2013,2,3,11.53,0,56.37,16069.75,20.55,0,18.8,16069.75
Austin,2013,2,4,14.36,0,74.65,16069.75,21.45,0,63.86,16069.75
Austin,2013,2,5,11.4,0,93.08,15265.25,23.6,0,37.19,16069.75
Austin,2013,2,6,15.15,0,76.07,16069.75,20.72,0.5,69,16077.5
Austin,2013,2,7,16.18,0,82.9,16077.5,25,0,53.51,16069.75
Austin,2013,2,8,14.28,0,60.76,16069.75,19.6,0,24.93,16069.75
Austin,2013,2,9,12.7,0,67.53,16069.75,14.28,0,94.05,4287.67
Austin,2013,2,10,20.6,0,89.22,13058.5,18.18,0.3,29.58,16069.75
Austin,2013,2,11,13.62,0,68.27,16069.75,12.38,1,78.09,14319.75
Austin,2013,2,12,10.8,0,94.39,4515.5,18.84,0,60.65,16081.38
Austin,2013,2,13,8.78,0,60.84,16069.75,15.02,0,38.42,16069.75
Austin,2013,2,14,3.08,0,87.69,16069.75,20.27,0,29.12,16069.75
Austin,2013,2,15,6.53,0,70.95,16069.75,16.82,0,40.04,16069.75
Austin,2013,2,16,5.12,0,50.65,16069.75,16.23,0,25.93,16069.75
Austin,2013,2,17,5.53,0,59.6,16069.75,20.3,0,26.85,16069.75
Austin,2013,2,18,16.48,0,71.22,16069.75,24.6,0,48.88,16069.75
Austin,2013,2,19,12.1,0,44.7,16069.75,18.6,0,22.98,16093
Austin,2013,2,20,13.58,0,41.73,16069.75,14.18,0,76.8,16069.75
Austin,2013,2,21,19.58,0,85.72,8147.5,22.65,0,20.1,16069.75
Austin,2013,2,22,9.05,0,53.63,16069.75,11.55,0,43.49,16069.75
Austin,2013,2,23,7.38,0,50.55,16069.75,18.38,0,33.71,16069.75
Austin,2013,2,24,3.5,0,82.05,16069.75,21.98,0,43.72,16069.75
Austin,2013,2,25,16.1,0,89.03,13156.25,17.23,0,23.51,16069.75
Austin,2013,2,26,7.75,0,50.66,16069.75,16.68,0,25.66,16069.75
Austin,2013,2,27,3.35,0,64.29,16069.75,17.35,0,29.01,16069.75
Austin,2013,2,28,7.22,0,43.22,16069.75,14.85,0,27.21,16069.75
Austin,2013,3,1,3.08,0,61.42,16069.75,17.77,0,21.59,16069.75
Austin,2013,3,2,8.35,0,46.63,16069.75,14.73,0,23.38,16069.75
Austin,2013,3,3,1.5,0,71.7,16069.75,21.68,0,23.74,16069.75
Austin,2013,3,4,13.08,0,63.16,16069.75,26.38,0,31.92,16069.75
Austin,2013,3,5,15.82,0,82.72,16069.75,17.9,0,17,16069.75
Austin,2013,3,6,3.88,0,42.09,16069.75,15.57,0,19.68,16069.75
Austin,2013,3,7,5.68,0,50.58,16069.75,20.7,0,44.1,16069.75
Austin,2013,3,8,15.43,0,71.14,16069.75,16.68,0.8,97.51,4545.5
Austin,2013,3,9,16.95,0,84.4,16069.75,20.83,0,82.96,10051.25
Austin,2013,3,10,18.43,0,93.56,8681,18.62,0,32.05,16069.75
Austin,2013,3,11,5.97,0,70.44,16069.75,16.52,0,19.84,16069.75
Austin,2013,3,12,3.33,0,77.22,16069.75,23.2,0,21.92,16069.75
Austin,2013,3,13,9.55,0,52.1,16069.75,22.2,0,26.14,16069.75
Austin,2013,3,14,11.55,0,70.38,16069.75,23.58,0,38.97,16069.75
Austin,2013,3,15,13.2,0,81.45,16069.75,26,0,27.18,16069.75
Austin,2013,3,16,14.73,0,87.26,16069.75,27.35,0,40.69,16069.75
Austin,2013,3,17,19.55,0,79.35,16069.75,25.02,0,55.42,16069.75
Austin,2013,3,18,20.15,0,86.45,11448.75,31.12,0,24.77,16069.75
Austin,2013,3,19,14.3,0,63.81,16069.75,26.25,0,47.88,16069.75
Austin,2013,3,20,15.02,0,77.85,16069.75,20.55,0,40.71,16069.75
Austin,2013,3,21,11.25,0,75.89,16069.75,21.52,0,57.62,16069.75
Austin,2013,3,22,19.3,0,69.08,16069.75,26.2,0,57.95,16077.5
Austin,2013,3,23,12.35,0,69.76,16069.75,18.23,0,65.61,14765.25
Austin,2013,3,24,14.18,0,92.32,7077.75,13.73,0,27.73,16069.75
Austin,2013,3,25,3.05,0,64.38,16069.75,13.2,0,21.95,16069.75
Austin,2013,3,26,2.05,0,68.19,16069.75,15.95,0,20.71,16069.75
Austin,2013,3,27,3.3,0,62.96,16069.75,20.15,0,34.84,16069.75
Austin,2013,3,28,12.1,0,82.11,16069.75,21.95,0,59.39,16069.75
Austin,2013,3,29,15.22,0,88.92,16083.7,24.7,0,47.93,16069.75
Austin,2013,3,30,19.02,0,80.51,16069.75,26.38,0,52.91,16069.75
Austin,2013,3,31,19.53,0,85.91,16077.5,24.85,0,62.57,16069.75
Austin,2013,4,1,16.28,0,92.75,15541.17,27.38,0,51.15,16069.75
Austin,2013,4,2,19.15,0,85.81,16093,23.3,0,73.59,12875
Austin,2013,4,3,13.19,0,95.38,13075.5,11.7,3,94.75,13411
Austin,2013,4,4,10,0,86.35,16093,13.45,0,58.14,16093
Austin,2013,4,5,5.68,0,89.34,16069.75,18.9,0,46.47,16069.75
Austin,2013,4,6,12.9,0,79.02,16069.75,24.73,0,46.7,16069.75
Austin,2013,4,7,17.25,0,88.52,16069.75,25.32,0,59,16077.5
Austin,2013,4,8,20,0,79.28,16069.75,23.2,0,74.24,10796.75
Austin,2013,4,9,22.08,0,82.29,12656.25,26.65,0,64.28,12525.83
Austin,2013,4,10,23.3,0,82.56,12003.75,10.27,7.9,80.92,16069.75
Austin,2013,4,11,9.28,0,65.46,16069.75,16,0,42.06,16069.75
Austin,2013,4,12,8.05,0,88.09,16069.75,24.6,0,29.98,16069.75
Austin,2013,4,13,13.05,0,78.92,16069.75,23.85,0,42.13,16069.75
Austin,2013,4,14,14.3,0,85.57,16069.75,26.95,0,60.36,16077.5
Austin,2013,4,15,21.23,0,88.26,12449,28.58,0,55.82,13960.75
Austin,2013,4,16,21.95,0,82.92,10448.75,28.88,0,57.83,9589.75
Austin,2013,4,17,23.69,0,89.87,10192.33,27.92,0,61.56,14484
Austin,2013,4,18,24.02,0,84.57,14484,13.6,8.9,69.23,16069.75
Austin,2013,4,19,10.43,0,54.54,16069.75,19.18,0,24.52,16069.75
Austin,2013,4,20,6.4,0,70.79,16069.75,20.85,0,24.99,16069.75
Austin,2013,4,21,10.15,0,80.56,16069.75,23.73,0,47,16069.75
Austin,2013,4,22,15.3,0,86.33,16069.75,26.83,0,49.33,16069.75
Austin,2013,4,23,19,0,85.97,15273,23.9,0,70.13,16069.75
Austin,2013,4,24,8.73,0,76.15,16069.75,16.38,0,40.26,16069.75
Austin,2013,4,25,14.03,0,55.07,16069.75,18.32,0,43.85,16069.75
Austin,2013,4,26,17.58,0,70.79,16069.75,25.45,0.3,67.69,16069.75
Austin,2013,4,27,21.4,0,87.79,16069.75,27.1,0,60.5,16069.75
Austin,2013,4,28,19.93,0,92.39,15541.17,27.65,0,46.94,16093
Austin,2013,4,29,19.02,0,92.83,14460.75,27.02,0,56.23,14484
Austin,2013,4,30,17.58,0,92.92,13253.5,24.85,0,64.11,16093
Austin,2013,5,1,19.96,0,88.78,15824.83,28.3,0,54.75,16093
Austin,2013,5,2,21.66,0,75.58,16093,13.05,0,62.46,16069.75
Austin,2013,5,3,9.15,0,50.48,16069.75,19.18,0,23.05,16069.75
Austin,2013,5,4,5.82,0,78.05,16069.75,27.25,0,16.88,16069.75
Austin,2013,5,5,12.07,0,63.25,16069.75,22.77,0,39.39,16069.75
Austin,2013,5,6,10.28,0,84.1,16069.75,22.9,0,39.4,16069.75
Austin,2013,5,7,11.4,0,85.94,16069.75,28.02,0,34.43,16069.75
Austin,2013,5,8,18.9,0,79.14,16069.75,27.35,0,52.66,16069.75
Austin,2013,5,9,21.4,0,80.6,16069.75,25.6,0,70.61,11448.75
Austin,2013,5,10,19.07,0,88.65,16077.5,28.75,3,51.6,16069.75
Austin,2013,5,11,17.7,30,94.22,12765.25,25.98,0,47.31,16093
Austin,2013,5,12,16.4,0,74.39,16069.75,25.15,0,47.53,16093
Austin,2013,5,13,12.93,0,79.18,16069.75,28.05,0,31.82,16093
Austin,2013,5,14,17.95,0,78.93,16069.75,28.2,0,47.91,16069.75
Austin,2013,5,15,22.27,0,82.66,16077.5,26.92,0.3,70.43,16069.75
Austin,2013,5,16,23.45,0,81.06,14863,30.42,0,58.46,16069.75
Austin,2013,5,17,24.55,0,86.19,9187.5,31.55,0,57.31,16069.75
Austin,2013,5,18,22.45,0,89.29,12656,33.45,0,45.56,10796.75
Austin,2013,5,19,23.27,0,84.93,16077.5,32.1,0,52.32,13862.75
Austin,2013,5,20,23.4,0,86.41,16077.5,32.08,0,51.08,14460.75
Austin,2013,5,21,24.33,0,85.5,16077.5,31.1,0,55.37,14363
Austin,2013,5,22,19.98,0,80.91,16069.75,31.1,0,36.04,16069.75
Austin,2013,5,23,24.73,0,85.75,10796.75,29.73,0,61.01,16069.75
Austin,2013,5,24,24.45,0,84.08,16069.75,25.98,0,78.81,11052.3
Austin,2013,5,25,21.05,0.8,94.26,16077.5,24.15,11,88.87,12265.38
Austin,2013,5,26,23.17,0,92.17,16077.5,27.4,0.5,70.08,16069.75
Austin,2013,5,27,21.5,0,89.71,16069.75,30.12,0,57.55,16069.75
Austin,2013,5,28,23.9,0,83.77,16069.75,31.68,0,51.89,16069.75
Austin,2013,5,29,24.15,0,81.92,16069.75,29.48,0,63.65,16077.5
Austin,2013,5,30,25,0,82.11,16077.5,30.58,0,60.1,16069.75
Austin,2013,5,31,25.6,0,83.81,16069.75,30.68,0,62.88,16069.75
Austin,2013,6,1,25.3,0,82.42,16069.75,32.77,0,55.6,16069.75
Austin,2013,6,2,26.12,0,81.94,16069.75,28.73,0,53.39,16069.75
Austin,2013,6,3,19.42,0,85.28,16069.75,31.53,0,42,16069.75
Austin,2013,6,4,23.48,0,84.76,16069.75,32.35,0,44.43,16069.75
Austin,2013,6,5,21.98,0,80.52,16069.75,32.77,0,42.73,16069.75
Austin,2013,6,6,23.6,0,82.39,16069.75,33.35,0,43.97,16069.75
Austin,2013,6,7,22.77,0,72.54,16069.75,28.9,0,36.97,16069.75
Austin,2013,6,8,17.8,0,79.43,16069.75,31.97,0,44.66,16069.75
Austin,2013,6,9,25.3,0,83.51,16069.75,30.15,4,58.01,16069.75
Austin,2013,6,10,22.1,0,90.62,16069.75,33.33,0,46.77,16069.75
Austin,2013,6,11,24.17,0,87.77,16069.75,33.33,0,45.93,16069.75
Austin,2013,6,12,23.35,0,89.08,16069.75,33.72,0,48.55,16069.75
Austin,2013,6,13,23.88,0,88.89,16069.75,34.58,0,45.12,16069.75
Austin,2013,6,14,24.02,0,87.66,16069.75,32.8,0,50.41,16069.75
Austin,2013,6,15,26.68,0,81.29,16069.75,31.67,0,54.11,16069.75
Austin,2013,6,16,25.68,0,80.33,16069.75,34.45,0,42.13,16069.75
Austin,2013,6,17,26.26,0,81.46,16069.75,34.72,0,41.76,16069.75
Austin,2013,6,18,26.68,0,75.48,16069.75,32.23,8,49.47,16069.75
Austin,2013,6,19,26.27,0,75.51,16069.75,34.3,0,42.72,16069.75
Austin,2013,6,20,25.15,0,80.89,16069.75,34.88,0,39.26,16069.75
Austin,2013,6,21,26.27,0,80.66,16077.5,35.3,0,35.34,16093
Austin,2013,6,22,24.75,0,78.5,16069.75,35.28,0,36.34,16069.75
Austin,2013,6,23,25.7,0,78.85,16069.75,34.15,0,38.47,16069.75
Austin,2013,6,24,25.58,0,82.07,16069.75,34.88,0,38.58,16069.75
Austin,2013,6,25,26.48,0,77.83,16077.5,36.38,0,33.66,16069.75
Austin,2013,6,26,25.85,0,80.89,16077.5,36.4,0,37.97,16069.75
Austin,2013,6,27,26.37,0,79.55,16077.5,35.85,0,33.26,16069.75
Austin,2013,6,28,26.55,0,70.09,16069.75,38.2,0,27.7,16069.75
Austin,2013,6,29,28.17,0,57.78,16069.75,40.85,0,23.57,16069.75
Austin,2013,6,30,29.35,0,45.55,16077.5,32.77,2,43.07,16069.75
Austin,2013,7,1,25.55,0,50.49,16069.75,32.1,0,28.29,16069.75
Austin,2013,7,2,20.12,0,73.42,16069.75,32.92,0,26.06,16069.75
Austin,2013,7,3,22.78,0,44.69,16069.75,33.75,0,20.69,16069.75
Austin,2013,7,4,21.8,0,70.31,16069.75,33.35,0,31.11,16069.75
Austin,2013,7,5,23.2,0,72.52,16069.75,35.7,0,26.45,16069.75
Austin,2013,7,6,24.15,0,79.21,16069.75,34.72,0,35.11,16069.75
Austin,2013,7,7,24.72,0,80.12,16069.75,35.28,0,38.64,16069.75
Austin,2013,7,8,26,0,82.62,16069.75,29.45,2,64.38,16069.75
Austin,2013,7,9,25.12,0,87.14,16069.75,35.4,0,39.77,16069.75
Austin,2013,7,10,25.98,0,79.41,16069.75,35.85,0,37.76,16069.75
Austin,2013,7,11,26.82,0,70.69,16069.75,35.7,0,34.95,16069.75
Austin,2013,7,12,26.82,0,65.37,16069.75,36.65,0,29.49,16069.75
Austin,2013,7,13,27.5,0,65.7,16069.75,37.77,0,26.82,16069.75
Austin,2013,7,14,29.42,0,47.88,16069.75,34.17,0,38.2,16069.75
Austin,2013,7,15,23.2,0,86,16069.75,25.28,2,84.88,13569.75
Austin,2013,7,16,22.5,2,92.83,16069.75,33.62,0,41,16069.75
Austin,2013,7,17,23.92,0,87.04,16069.75,31.65,0.3,52.09,16069.75
Austin,2013,7,18,23.18,0.5,93.57,16069.75,32.38,0,48.53,16069.75
Austin,2013,7,19,22.9,0,89.17,16069.75,33.58,0,41.17,16069.75
Austin,2013,7,20,24.18,0,84.14,16069.75,33.33,0,42.84,16069.75
Austin,2013,7,21,24.55,0,87.81,16069.75,34.33,0,47.38,16069.75
Austin,2013,7,22,25.42,0,89.21,16069.75,34.73,0,45.79,16069.75
Austin,2013,7,23,26.76,0,80.94,16077.5,34.72,0,41.32,16069.75
Austin,2013,7,24,26.12,0,82.7,16077.5,34.15,0,46.79,16069.75
Austin,2013,7,25,26.1,0,76.44,16069.75,35.28,0,39.1,16069.75
Austin,2013,7,26,26.95,0,73.9,16069.75,35.58,0,41.8,16069.75
Austin,2013,7,27,23.8,19,97.6,14210.83,29.85,0,61.17,16077.5
Austin,2013,7,28,24.45,0,79.84,16069.75,34.15,0,46,16069.75
Austin,2013,7,29,27.27,0,78.38,16077.5,36.23,0,32.4,16069.75
Austin,2013,7,30,25.93,0,82.63,16077.5,36.1,0,37.4,16069.75
Austin,2013,7,31,25.55,0,84.2,16077.5,36.12,0,29.41,16069.75
Austin,2013,8,1,26.95,0,66.91,16069.75,37.35,0,32.82,16069.75
Austin,2013,8,2,28.5,0,56.58,16069.75,36.1,0,34.51,16069.75
Austin,2013,8,3,27.08,0,73.35,16069.75,35.67,0,34.32,16069.75
Austin,2013,8,4,26.92,0,77.72,16069.75,35.73,0,40.2,16069.75
Austin,2013,8,5,26.4,0,73.26,16069.75,36.98,0,34.28,16069.75
Austin,2013,8,6,26.8,0,72.02,16069.75,37.62,0,34.6,16069.75
Austin,2013,8,7,26.92,0,75.85,16069.75,37.23,0,35.42,16069.75
Austin,2013,8,8,26.95,0,73.81,16069.75,37.48,0,31.49,16069.75
Austin,2013,8,9,25.98,0,81.71,16069.75,36.4,0,30.6,14863
Austin,2013,8,10,28.08,0,62.93,16069.75,38.08,0,32.5,16069.75
Austin,2013,8,11,26.55,0,75.63,16069.75,35.3,0,39.94,16069.75
Austin,2013,8,12,25.4,0,80.86,16069.75,35.55,0,37.75,16069.75
Austin,2013,8,13,27.65,0,70.35,16069.75,36.83,0,33.45,16069.75
Austin,2013,8,14,28.02,0,63.64,16069.75,37.62,0,30.81,16069.75
Austin,2013,8,15,25.85,0,79.76,16069.75,33.88,0,45.35,16069.75
Austin,2013,8,16,23.08,5,96.62,14819.75,32.23,0,47.31,16069.75
Austin,2013,8,17,23.33,0,84.51,16069.75,32.52,0,40.3,16069.75
Austin,2013,8,18,21.52,0,77.42,16069.75,34.17,0,29.96,16069.75
Austin,2013,8,19,22.35,0,71.67,16069.75,34.27,0,34.09,16069.75
Austin,2013,8,20,24.15,0,76.3,16069.75,34.15,0,33.25,16069.75
Austin,2013,8,21,22.8,0,84.6,16069.75,34.3,0,43.13,16069.75
Austin,2013,8,22,24.72,0,79.37,16069.75,34.7,0,41.27,16093
Austin,2013,8,23,25.15,0,83.62,16069.75,35,0,37.77,16069.75
Austin,2013,8,24,25.98,0,74.49,16069.75,35.85,0,36.75,16069.75
Austin,2013,8,25,25.12,0,85.76,16069.75,34,0,42.62,16069.75
Austin,2013,8,26,26,0,74.82,16069.75,31.25,0,52.18,16069.75
Austin,2013,8,27,23.38,0,92.18,16069.75,29.55,2,48.17,16077.5
Austin,2013,8,28,22.77,0,90.63,16069.75,33.88,0,41.84,16069.75
Austin,2013,8,29,24.72,0,74.78,16069.75,36.25,0,33.29,16069.75
Austin,2013,8,30,27.48,0,59.54,16069.75,37.35,0,28.12,16069.75
Austin,2013,8,31,26.95,0,66.08,16069.75,36.83,0,33.61,16069.75
Austin,2013,9,1,26.7,0,66.45,16069.75,36.28,0,35.87,16069.75
Austin,2013,9,2,26.82,0,72.76,16069.75,36.12,0,33.86,16069.75
Austin,2013,9,3,25.6,0,68.66,16093,36.53,0,30.79,16069.75
Austin,2013,9,4,28.73,0,60.65,16069.75,36.38,0,36.25,16069.75
Austin,2013,9,5,23.62,0,86.31,16069.75,34.27,0,44.65,16069.75
Austin,2013,9,6,25,0,86.7,16069.75,33.72,0,44.22,16069.75
Austin,2013,9,7,24.88,0,85.06,16069.75,33.72,0,42.54,16069.75
Austin,2013,9,8,23.35,0,92.1,15667.5,31.68,0,52.64,16069.75
Austin,2013,9,9,22.65,0,89.89,16069.75,31.55,0,50.32,16069.75
Austin,2013,9,10,22.68,0,91.57,14863,32.38,0,50.54,16069.75
Austin,2013,9,11,23.77,0,91.58,16069.75,32.52,0,47.17,16069.75
Austin,2013,9,12,23.17,0,88.09,16069.75,32.9,0,43.87,16069.75
Austin,2013,9,13,24.45,0,78.5,16069.75,34.85,0,33.63,16069.75
Austin,2013,9,14,24.02,0,76.43,16069.75,33.88,0,38.79,16069.75
Austin,2013,9,15,24,8,84.83,16069.75,31.97,0,52.81,16069.75
Austin,2013,9,16,24.42,0,82.46,16069.75,31.98,0,53.71,16069.75
Austin,2013,9,17,23.02,1,95.3,14819.75,31.55,0,55.8,16069.75
Austin,2013,9,18,24,0.8,89.97,16069.75,33.2,0,45.04,16069.75
Austin,2013,9,19,24.45,0,85,16069.75,31.4,0,59.41,16069.75
Austin,2013,9,20,25.42,0,89.76,16069.75,24.27,23,95.08,5855.79
Austin,2013,9,21,22.03,0.3,89.25,14744.17,27.18,0,52.69,16077.5
Austin,2013,9,22,17.08,0,67.72,16069.75,28.05,0,33.89,16069.75
Austin,2013,9,23,16.4,0,78.4,16069.75,29.88,0,31.06,16069.75
Austin,2013,9,24,18.48,0,82.2,16069.75,34,0,31.11,16069.75
Austin,2013,9,25,22.35,0,64.97,16069.75,34.15,0,31.04,16069.75
Austin,2013,9,26,20.68,0,72.89,16069.75,31.4,0,40.14,16069.75
Austin,2013,9,27,25.68,0,84.41,16069.75,31.27,0,59.16,16069.75
Austin,2013,9,28,26.25,0,86.21,16069.75,32.08,0,54.65,16069.75
Austin,2013,9,29,22.91,29,99.19,7895,21.55,0,84.85,16069.75
Austin,2013,9,30,19.55,0,92.55,16069.75,29.98,0,36.74,16069.75
Austin,2013,10,1,18.8,0,86.18,16069.75,30.85,0,53.52,16069.75
Austin,2013,10,2,24.42,0,90.36,16069.75,31.15,0,57.14,16069.75
Austin,2013,10,3,24.83,0,89.05,16077.5,31.53,0,54.02,16069.75
Austin,2013,10,4,22.9,0,89.17,16069.75,31.8,0,51.02,16069.75
Austin,2013,10,5,23.65,0,89.41,16069.75,30.42,0,48.49,16069.75
Austin,2013,10,6,17.08,0,56.03,16069.75,26.12,0,25.02,16069.75
Austin,2013,10,7,12.38,0,71.21,16069.75,27.38,0,23.31,16069.75
Austin,2013,10,8,12.25,0,86.59,16069.75,27.62,0,29.37,16069.75
Austin,2013,10,9,13.07,0,82.15,16069.75,27.23,0,45.07,16069.75
Austin,2013,10,10,16.82,0,88.01,16069.75,29,0,48.96,16069.75
Austin,2013,10,11,22.2,0,85.98,16069.75,29.27,0.3,65.36,16069.75
Austin,2013,10,12,25.6,0.5,86.51,16069.75,31.53,0,57.46,16069.75
Austin,2013,10,13,23.16,48,99.35,10017.2,24.07,19,90.12,16077.5
Austin,2013,10,14,22.85,0.3,92.85,9492,23.94,1,89.98,10851.62
Austin,2013,10,15,22.36,0,92.17,14271.25,28.45,0,64.69,16069.75
Austin,2013,10,16,15,0.3,85.43,16081.38,15.32,12,90.81,13167.5
Austin,2013,10,17,14,0,82.31,16069.75,21.65,0,43.28,16069.75
Austin,2013,10,18,12.62,0,90.92,16069.75,22.1,0,65.5,16069.75
Austin,2013,10,19,15.55,0.3,81.66,15569.75,18.35,0,37.38,16069.75
Austin,2013,10,20,7.5,0,88.7,15265.25,21.52,0,36.67,16069.75
Austin,2013,10,21,14.32,0,84.95,16069.75,24.7,0,65.73,16069.75
Austin,2013,10,22,16.12,12,78.49,16069.75,23.2,0,29.57,16069.75
Austin,2013,10,23,10.82,0,81.04,16069.75,27.2,0,26.2,16093
Austin,2013,10,24,11.25,0,81.38,16069.75,26.65,0,29.7,16069.75
Austin,2013,10,25,12.5,0,87.41,16069.75,25.02,0,52.81,16069.75
Austin,2013,10,26,15.58,0,90.23,9589.5,26.4,0,56.88,16069.75
Austin,2013,10,27,19.18,0,91.05,15667.5,21.2,0,77.9,16069.75
Austin,2013,10,28,18.9,0,89.93,16069.75,26.02,0,65.51,16077.5
Austin,2013,10,29,21.52,0,86.42,16083.7,27.77,0,62.82,16069.75
Austin,2013,10,30,23.6,0,86.1,16069.75,26.97,1,78.46,16077.5
Austin,2013,10,31,21.45,70,98.76,3137.6,27.1,0.3,27.78,16069.75
Austin,2013,11,1,11.52,0,87.28,16069.75,26.83,0,45.4,16069.75
Austin,2013,11,2,17.08,0,50.31,16069.75,22.9,0,24.28,16069.75
Austin,2013,11,3,6.97,0,89.77,14460.75,19.45,0,35.19,16093
